content	timeStamp	tweetId	userId	topic	swn3_negative_words	sentiStrength_pos	afinn_positive_words	afinn_positiveness	swn3_neutral_words	afinn_negative_words	afinn_negativeness	label	lex_positive_words	swn3_negativeness	swn3_positive_words	swn3_positiveness	lex_negative_words	supervised_polarity	sentiStrength_neg
Massive Galaxy Nexus/Ice Cream Sandwich Recap. - http://t.co/I8SW5Udz #galaxynexus #Google #ics #Samsung	2011-10-19 03:39:35	126502730264088576	noUser	google	1	1	0	0	4	0	0	neutral	0	-0.0625	1	0.03515625	0	neutral	-1
#Android #Google Three UK to carry Samsung Galaxy Nexus http://t.co/Lt4m2HH4 #DhilipSiva	2011-10-19 03:39:12	126502630578069504	noUser	google	2	1	0	0	5	0	0	neutral	0	-0.06260490415297681	0	0.0	0	neutral	-1
#Android #Google Google updates Nexus site with Galaxy Nexus details http://t.co/BeckhmA1 #DhilipSiva	2011-10-19 03:39:11	126502626085969920	noUser	google	2	1	0	0	6	0	0	neutral	0	-0.125	0	0.0	0	neutral	-1
Three UK to carry Samsung Galaxy Nexus http://t.co/SwvAcbxC  #android #google	2011-10-19 03:39:08	126502616128684032	noUser	google	2	1	0	0	5	0	0	neutral	0	-0.06260490415297681	0	0.0	0	neutral	-1
Google updates Nexus site with Galaxy Nexus details http://t.co/LaSn4ol0  #android #google	2011-10-19 03:39:08	126502614086070273	noUser	google	2	1	0	0	6	0	0	neutral	0	-0.125	0	0.0	0	neutral	-1
Interesting bookcase..RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/urxJixCe by @MeghanKel	2011-10-19 03:38:20	126502415322193920	noUser	google	4	2	1	2	1	0	0	positive	1	-0.4765625	2	0.4375	0	positive	-1
RT @tatn: #Google, #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/uY7KWJiY via @CNET #Android	2011-10-19 03:37:59	126502326356815872	noUser	google	1	1	0	0	5	0	0	neutral	0	-0.0625	1	0.03515625	0	positive	-1
#Google, #Samsung Add â€™Ice Cream Sandwichâ€™ Phone http://t.co/oOdugpqG $AAPL $GOOG #hitech #gadgets #mkt #digital	2011-10-19 03:37:52	126502296916987904	noUser	google	2	1	0	0	0	0	0	neutral	0	-0.21875	3	0.16796875	0	neutral	-1
#google+ ...thoughts? to sign up or not to sign up, that is the question...	2011-10-19 03:37:51	126502291799945217	noUser	google	2	1	0	0	1	0	0	neutral	0	-0.6875	5	0.3016362190246582	0	neutral	-1
Ice cream sandwich, really #google?	2011-10-19 03:37:47	126502274204831744	noUser	google	1	1	0	0	2	0	0	negative	0	-0.0625	2	0.42578125	0	neutral	-1
#Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] http://t.co/YD4FBog3 #uncategorized #android	2011-10-19 03:37:41	126502250041454593	noUser	google	3	1	0	0	6	0	0	neutral	1	-0.6898193359375	2	0.06767892837524414	0	neutral	-1
#Google has been released #Android 4.0 platform http://t.co/mvdCD0v8	2011-10-19 03:37:12	126502128737976321	noUser	google	1	1	0	0	3	0	0	neutral	0	-0.0625	0	0.0	0	neutral	-1
#Google Defaults to Encrypted HTTPS #Searches for Logged In Users [#Security] http://t.co/kzMZDxmE	2011-10-19 03:37:06	126502101944778752	noUser	google	1	2	0	0	1	0	0	neutral	1	-0.0625	1	0.1923828125	0	neutral	-1
#Android #Google Samsung's Galaxy Nexus - It's Official, It's Headed For Global Availability, And It's... http://t.co/TI9Hy8LW #DhilipSiva	2011-10-19 03:37:05	126502100308996097	noUser	google	3	1	0	0	6	0	0	neutral	0	-0.203125	2	0.390625	0	neutral	-1
#google is my bff rite about now!	2011-10-19 03:36:45	126502014560649216	noUser	google	2	4	0	0	0	0	0	positive	0	-0.06640625	2	0.064453125	0	neutral	-1
Personal-finance #security #startup @BillGuard raises $10mn from #KhoslaVentures, Peter Thielâ€™s @FoundersFund n #Google http://t.co/UdlOQFsA	2011-10-19 03:36:38	126501988132327425	noUser	google	2	2	0	0	2	0	0	neutral	1	-0.125	1	0.1923828125	0	positive	-1
Hopefully only a few weeks until #ICS is on my Nexus S 4G! #Google #Samsung #IceCreamSandwich #Android4	2011-10-19 03:36:15	126501888756682752	noUser	google	3	2	1	2	3	0	0	neutral	1	-0.1328125	2	0.28125	0	neutral	-1
#google just invented #mango taste #icecream. even the #roboto is so #segoe. but it's ok. every oem will have to pay #ms anyway... LOL.	2011-10-19 03:36:13	126501882331017216	noUser	google	3	2	1	3	6	1	-1	neutral	3	-0.24945354461669922	7	0.4465179443359375	0	neutral	-1
@kursed #Google is terrible at presentations. Hated the terrible camera interference from the huge screen behind the speakers. #headache	2011-10-19 03:36:10	126501869920075776	noUser	google	5	1	1	1	4	3	-9	negative	0	-1.15625	2	0.337890625	4	negative	-4
have to finish faster the only way is to google it!!!! #google :D	2011-10-19 03:35:37	126501732443361280	noUser	google	5	2	0	0	2	0	0	positive	0	-0.3197660446166992	2	0.00347137451171875	0	neutral	-1
Embed Google Calendar To Your Wordpress Post: http://t.co/ah8km2JF #wordpress #google	2011-10-19 03:35:17	126501647378690048	noUser	google	3	1	0	0	2	0	0	neutral	0	-0.125244140625	0	0.0	0	neutral	-1
#Google To Begin Encrypting Searches &amp; Outbound Clicks By Default With SSL Search http://t.co/bf5zVm0U @searchengineland	2011-10-19 03:35:02	126501582274707457	noUser	google	4	1	0	0	2	0	0	neutral	0	-0.390625	0	0.0	0	neutral	-1
#samsung #google #galaxynexus We got the lowdown after the Hong Kong press release, check it out: http://t.co/OWhYR0YJ	2011-10-19 03:34:50	126501535160074240	noUser	google	2	1	0	0	2	0	0	neutral	1	-0.06488418579101562	3	0.2181337185902521	0	neutral	-2
Good to see #Google finally turning their focus on user experience. http://t.co/AYhOKgo8 #IceCreamSandwich #Android	2011-10-19 03:34:35	126501468902658048	noUser	google	2	2	1	3	4	0	0	positive	1	-0.078125	4	0.75903588719666	0	neutral	-1
#SEO Tip:Redirect http://t.co/IWeHzOqX to http://t.co/YQYNjBdy by using 301 redirection. #google #yahoo #bing #web	2011-10-19 03:34:25	126501428897382400	noUser	google	3	1	0	0	1	0	0	neutral	0	-0.625	1	0.064453125	0	neutral	-1
#Google #Cloud Epson Artisan 837: According to Epson you can also upgrade the printer to support Google Clo... http://t.co/D6gFyji3 #TCN	2011-10-19 03:34:16	126501392163684353	noUser	google	3	2	1	2	4	0	0	neutral	2	-0.1832275390625	3	0.5123291015625	1	neutral	-1
Chrome Experiment - WebGL Bookcase - http://t.co/1GNsOwmu #Google	2011-10-19 03:34:09	126501360089825280	noUser	google	2	1	0	0	2	0	0	neutral	0	-0.09375	0	0.0	0	neutral	-1
Wanna come over to #Myspace and #Twitter my #Yahoo until I #Google over your #Facebook?	2011-10-19 03:33:33	126501209887621121	noUser	google	3	1	0	0	1	0	0	neutral	0	-0.40625	3	0.011786460876464844	0	neutral	-1
Word of Mouth and the Internet - YouTube http://t.co/UCD9sDx4 #google #searching #wom	2011-10-19 03:33:25	126501176559677441	noUser	google	1	1	0	0	3	0	0	neutral	0	-0.0625	1	0.3125	0	neutral	-1
@AtlantaSnoop yea I've seen my #location waaaay off on #google sites. Not a big deal but still strange. #spookygoogle	2011-10-19 03:33:20	126501155999203328	noUser	google	7	2	1	1	3	1	-1	neutral	1	-1.2070903778076172	3	0.29317474365234375	1	negative	-1
#Android #Google Galaxy Nexus Site is Live: Register and Relive the New Features http://t.co/7llRSpUO #DhilipSiva	2011-10-19 03:32:11	126500867280093184	noUser	google	1	1	0	0	5	0	0	neutral	1	-0.0625	3	0.12004709243774414	0	neutral	-1
On Google+ then go here http://t.co/iLjdQBpT #GPlus #Googleplus #Google #teamfollowback #socialnetwork	2011-10-19 03:32:09	126500856026771456	noUser	google	2	1	0	0	1	0	0	neutral	0	-0.125	3	0.05541997963155154	0	neutral	-1
#Google &amp; Samsung announced their (hopeful) rebuttal to iPhone 4S tonight... site shows nice specs but no carriers yet. http://t.co/Z8SDgUT9	2011-10-19 03:31:22	126500659833995265	noUser	google	4	2	2	5	5	1	-1	neutral	2	-0.6484375	2	0.41015625	0	neutral	-1
ICS looks awesome, please let me have it on my phone!  #android #google #motorola	2011-10-19 03:31:11	126500614552289282	noUser	google	4	3	2	5	3	0	0	positive	2	-0.3510160446166992	3	0.875	0	neutral	-1
RT @GWGoddess: We could have told you this two years ago! http://t.co/6BZ6W7cf @Novell #GroupWise #Google	2011-10-19 03:30:51	126500532478148610	noUser	google	2	2	0	0	3	0	0	neutral	0	-0.18695354461669922	0	0.0	0	neutral	-1
@Affan Fact! They still do everything better though #google	2011-10-19 03:29:50	126500276994711553	noUser	google	3	2	1	2	1	0	0	neutral	1	-0.22805213928222656	2	0.597503662109375	0	neutral	-1
@jpobrien11 or windows bridge for windows phones and don't try and pretend apple didn't steal the notification bar from #google #droidtweets	2011-10-19 03:29:46	126500259974234112	noUser	google	5	1	0	0	6	2	-3	neutral	0	-0.5653953552246094	1	0.176025390625	4	neutral	-3
What could a bookcase look like in 10 years...maybe this? http://t.co/i6YWQ7oR  #google #books	2011-10-19 03:29:10	126500105762250752	noUser	google	2	2	1	2	3	0	0	neutral	1	-0.125	2	0.273406982421875	0	neutral	-1
Iphone 4s almost had me ... ALMOST !! Ice Cream Sandwich FTW !! http://t.co/p32Ehduq #android #google	2011-10-19 03:28:36	126499965869625345	noUser	google	1	2	1	3	6	0	0	positive	0	-0.0625	1	0.03515625	0	positive	-1
And thanks to TWIT's AAA crew for the live coverage of the #Google / Samsung announcement!	2011-10-19 03:28:36	126499963176886272	noUser	google	3	2	1	2	3	0	0	neutral	1	-0.28125	2	0.15752267837524414	0	neutral	-1
Check%RT @CadientGroup: $6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/QEfhPgX2 (via @nicolaziady) #hcsmeu	2011-10-19 03:27:38	126499722805522433	noUser	google	1	2	1	2	4	0	0	neutral	1	-0.0625	4	0.443450927734375	0	neutral	-1
Infinite digital dusting RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/8m7gN6iN	2011-10-19 03:27:36	126499712164560896	noUser	google	4	1	0	0	1	0	0	neutral	0	-0.265625	2	0.125	0	neutral	-1
RT @Sarahhhhh112: @_xmas_carroll Yeah I got #skype and #google+ and #twitter so who needs facebook?	2011-10-19 03:27:05	126499581520384001	noUser	google	2	2	1	1	4	0	0	positive	0	-0.09375	1	0.25	0	positive	-1
The competition: #Google introduces #Android 4.0 Ice Cream Sandwich and the Galaxy Nexus http://t.co/PCu88z7j	2011-10-19 03:27:04	126499577443532801	noUser	google	1	1	0	0	6	0	0	neutral	0	-0.0625	2	0.06640625	0	neutral	-1
just watched the #GalaxyNexus announcement by #Google and #Samsung.. The only thing keeping me from buying? It's only on #Verizon. #FAIL	2011-10-19 03:26:58	126499555742203904	noUser	google	6	1	0	0	4	1	-2	negative	1	-0.6925048828125	3	0.516357421875	1	negative	-2
Hide the women and children, break out the guns, #Google is going to encrypt your searches by default! http://t.co/2VbCGLgp #SEO	2011-10-19 03:26:50	126499521822867458	noUser	google	7	2	0	0	1	1	-1	neutral	0	-0.5964012152545238	0	0.0	1	neutral	-1
Lmao too many big words and too lazy to #google @johnnyalmagss	2011-10-19 03:26:50	126499521344712704	noUser	google	4	3	2	5	2	1	-1	neutral	0	-0.25	1	0.13692474365234375	3	neutral	-2
There you go - according to http://t.co/4Y8aS4zz #Google+ is builtin to the OS/Nexus line? Smart move :)	2011-10-19 03:26:28	126499428965158912	noUser	google	2	2	1	1	1	0	0	positive	1	-0.43994140625	4	0.0673819202966115	0	neutral	-1
#Android #Google Android 4.0 Ice Cream Sandwich SDK is available today http://t.co/mTnbj9hD #DhilipSiva	2011-10-19 03:26:08	126499346022805504	noUser	google	1	1	0	0	5	0	0	neutral	0	-0.0625	3	0.20703125	0	neutral	-1
RT @BrightSideNews: @Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung	2011-10-19 03:26:01	126499314393546752	noUser	google	1	1	0	0	4	0	0	neutral	0	-0.0625	0	0.0	0	neutral	-1
So #Google #Droid is built (in part) using the bouncy castle C# api. C# is a  Microsoft programming language. +1 for all you #Linux Fanboys	2011-10-19 03:25:59	126499307284217856	noUser	google	2	1	0	0	11	0	0	neutral	0	-0.125	2	0.53125	0	neutral	-1
My thoughts on tonight's #Google Ice Cream Sandwich and #Samsung Galaxy Nexus talk: http://t.co/gu7ScKXL	2011-10-19 03:25:56	126499293895987201	noUser	google	2	1	0	0	5	0	0	neutral	0	-0.0631103515625	2	0.06640625	0	neutral	-1
#Galaxy #Nexus Officially Announced At Hong Kong Event http://t.co/wMy6LoCd #google	2011-10-19 03:25:38	126499217807122433	noUser	google	1	1	0	0	6	0	0	neutral	0	-0.0625	0	0.0	0	neutral	-1
Oh yes, and now - The Android Beam! Alright, I made the right decision to be on Team #Google, Team #Android!	2011-10-19 03:25:21	126499145014980608	noUser	google	4	2	1	1	5	0	0	positive	2	-0.11943751203580177	7	0.5933837890625	0	positive	-1
I just add my profile on the #Google+ WebGL Globe project. Add yours ! http://t.co/UWeYalKb via @AddThis	2011-10-19 03:25:20	126499143282737152	noUser	google	2	2	0	0	2	0	0	positive	1	-0.09375	5	0.348388671875	0	positive	-1
#Android #Google Ice Cream Sandwich SDK now available http://t.co/K0tksZ1O #DhilipSiva	2011-10-19 03:24:08	126498840831475712	noUser	google	2	1	0	0	3	0	0	neutral	0	-0.06640625	2	0.12890625	0	neutral	-1
Ice Cream Sandwich SDK now available http://t.co/ZOgECNER  #android #google	2011-10-19 03:24:05	126498825992019969	noUser	google	2	1	0	0	3	0	0	neutral	0	-0.06640625	2	0.12890625	0	neutral	-1
@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS	2011-10-19 03:23:49	126498759143211008	noUser	google	3	1	1	2	2	0	0	neutral	1	-0.12840557098388672	4	0.6557533749146387	0	positive	-1
Thanks Android for admitting you're ugly. New font is a good start! #ics #google	2011-10-19 03:23:43	126498734409396224	noUser	google	4	2	2	5	3	1	-3	positive	1	-0.8749964237213135	2	0.7841817755252123	1	positive	-3
Why is everyone hating on #Android #IceCreamSandwich? #ICS #everyoneisacritic #os #google	2011-10-19 03:23:25	126498660811935744	noUser	google	2	1	0	0	2	1	-3	neutral	0	-0.0703125	1	0.03125	0	negative	-4
Ice Cream Sandwich's Face Unlock really works! http://t.co/2SjN2BzZ #icecreamsandwich #google #galaxynexus	2011-10-19 03:23:13	126498608815149056	noUser	google	3	2	0	0	2	0	0	positive	0	-0.08301162719726562	3	0.55078125	0	neutral	-1
#Android #Google Galaxy Nexus Press Release http://t.co/JKrzYGBO #DhilipSiva	2011-10-19 03:23:09	126498593770184704	noUser	google	1	1	0	0	3	0	0	neutral	1	-0.0625	2	0.1248803436756134	0	neutral	-1
I'm so ready for Ice Cream Sandwich! #ICS #Nexus #Google #Android #SiriWho? http://t.co/Cjonncvk @GetGlue #Android	2011-10-19 03:23:08	126498587499696128	noUser	google	2	2	0	0	7	0	0	positive	1	-0.09375	1	0.03515625	0	positive	-1
engineers #google Manny Marroquin #MannyMarroquin	2011-10-19 03:22:42	126498481534808064	noUser	google	1	1	0	0	0	0	0	neutral	0	-0.0625	0	0.0	0	neutral	-1
@Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung	2011-10-19 03:21:49	126498259228303360	noUser	google	1	1	0	0	4	0	0	neutral	0	-0.0625	0	0.0	0	neutral	-1
RT @SamsungMobileCA #GALAXYNexus has arrived! #Samsung #Google	2011-10-19 03:21:40	126498218501607426	noUser	google	1	2	0	0	0	0	0	neutral	0	-0.0625	0	0.0	0	neutral	-1
Will the #Galaxy #Nexus be coming to #Sprint? No mention of price, carriers, or source release for ICS. Give us those info #Google!	2011-10-19 03:21:12	126498101124005889	noUser	google	3	2	0	0	7	1	-1	neutral	1	-0.22698963262678262	6	0.18609952926635742	0	neutral	-1
@MrTonySays I tried to #Google the word #Visigoth and apparently  #Google didn't know either cause my  phone froze.	2011-10-19 03:20:47	126497996350304257	noUser	google	5	1	0	0	3	0	0	negative	0	-0.3203125	3	1.01837158203125	0	negative	-1
Mmmm Ice Cream Sandwich #Android #Google	2011-10-19 03:20:42	126497976314109952	noUser	google	1	2	0	0	3	0	0	positive	0	-0.0625	1	0.03515625	0	neutral	-1
RT @aalkhubaizi: Introducing Android 4.0, Ice Cream SandwichIntroducing Android 4.0, Ice Cream Sandwich http://t.co/L4Hqkv0c #Google #Android	2011-10-19 03:20:40	126497969972330497	noUser	google	1	1	0	0	8	0	0	neutral	0	-0.0625	2	0.0703125	0	positive	-1
RT @SHlFT: dear #google &amp; #samsung... learn some presentation 101 first. please.	2011-10-19 03:20:31	126497929593761792	noUser	google	2	2	2	3	1	0	0	negative	2	-0.3125	5	0.6919136047363281	0	neutral	-1
Just seen a taste of #Google's ice cream sandwich, now I want a bite	2011-10-19 03:20:14	126497860752646146	noUser	google	7	1	1	1	2	0	0	positive	2	-0.92828369140625	3	0.2322998046875	0	neutral	-1
#Advertising #Blog Today's blog covers the #IGen and #Google's &quot;Parisian Love&quot; Debating with @smarch323 for your votes! http://t.co/x3JY4b2L	2011-10-19 03:20:05	126497822009860096	noUser	google	1	3	0	0	3	0	0	neutral	0	-0.0625	1	0.078125	0	neutral	-1
Probably the best #IceCreamSandwich (yet)! #Samsung and #Google's event live blog by @engadget! Why haven't I switched to #Android again?	2011-10-19 03:19:26	126497655785402368	noUser	google	5	2	1	3	6	0	0	positive	2	-0.7182035446166992	2	0.16924142837524414	0	neutral	-1
RT @DarkoIvancevic: How #Google Ventures Chooses Which Startups Get Its $200 Million http://t.co/9WDpnVDR	2011-10-19 03:19:22	126497642493648897	noUser	google	2	1	0	0	1	0	0	neutral	0	-0.125	1	0.013736725770286284	0	neutral	-1
The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google	2011-10-19 03:18:52	126497514168922112	noUser	google	4	1	0	0	6	0	0	negative	0	-0.9765625	0	0.0	0	negative	-1
Siri's Search Capabilities vs Google Voice Search on Android - Tested http://t.co/YKiFTufX #apple #google #voip	2011-10-19 03:18:30	126497423815213056	noUser	google	2	1	0	0	4	0	0	neutral	0	-0.125	3	0.5313720703125	0	neutral	-1
#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/5PAI7r8y	2011-10-19 03:18:12	126497346870718464	noUser	google	2	1	0	0	2	0	0	neutral	0	-0.203125	1	0.07763671875	0	neutral	-1
#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/zYKEr3ax via @engadget	2011-10-19 03:18:10	126497339933327360	noUser	google	2	1	0	0	2	0	0	neutral	0	-0.203125	1	0.07763671875	0	neutral	-1
#Android #Google Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/rXuPIW2U #DhilipSiva	2011-10-19 03:18:10	126497339073495040	noUser	google	2	1	0	0	5	0	0	neutral	0	-0.06640625	3	0.14453125	0	neutral	-1
On Google+ then go here http://t.co/kDHaUfDl #GPlus #Googleplus #Google #teamfollowback #socialnetwork	2011-10-19 03:18:09	126497335831306240	noUser	google	2	1	0	0	1	0	0	neutral	0	-0.125	3	0.05541997963155154	0	neutral	-1
#Google, I've blocked your global IP network from all my sites. J/K.  Stop being evil.	2011-10-19 03:18:09	126497333209858049	noUser	google	5	1	0	0	3	3	-5	negative	0	-0.5266103744506836	2	0.40625	1	neutral	-3
Samsung Galaxy Nexus - the new official Google smartphone with Android 4.0 &quot;Ice-Cream Sandwich&quot; http://t.co/S8hSL06q #Google #Android	2011-10-19 03:17:58	126497288301457408	noUser	google	2	2	0	0	5	0	0	neutral	0	-0.125	2	0.0914306640625	0	neutral	-1
#Google releases the latest version of #Android 4.0  #IceCreamSandwich http://t.co/fB7y5E1e	2011-10-19 03:17:50	126497256382803968	noUser	google	1	1	0	0	3	0	0	neutral	0	-0.0625	1	0.03125	0	neutral	-1
Also, I maybe missing something here. But I thought #Google bought #Motorola Mobile? So, what's with all the #Samsung Love??	2011-10-19 03:17:27	126497160345829376	noUser	google	5	3	1	3	5	1	-2	neutral	1	-0.8125	3	0.700927734375	0	negative	-2
ahahaa for the twitpic... the power of #google	2011-10-19 03:17:13	126497100866387969	noUser	google	1	1	0	0	0	0	0	neutral	0	-0.0625	1	0.023193359375	0	neutral	-1
Google unveils Ice Cream Sandwich, SDK is available now http://t.co/901Ay8Qr via @talkandroid #ics #google #android #samsung #galaxynexus	2011-10-19 03:16:51	126497008197435392	noUser	google	3	1	0	0	3	0	0	neutral	0	-0.12890625	2	0.12890625	0	neutral	-1
BOO to no GoogleMusic news, US carrier news, or price points. #google #ICS #android	2011-10-19 03:16:46	126496987192373248	noUser	google	3	1	0	0	4	1	-1	negative	0	-0.2734375	3	0.11181640625	0	negative	-1
RT @whymicrosoft: Googleâ€™s Ad revenue for Q3 was 96% of total revenue. So, are #Google customers the commodity being sold to advertisers?	2011-10-19 03:16:38	126496951746301952	noUser	google	1	1	0	0	7	0	0	neutral	0	-0.0625	3	0.625	0	neutral	-1
#Google #Samsung #GalaxyNexus http://t.co/1C5iEpPk	2011-10-19 03:16:33	126496930204352512	noUser	google	1	1	0	0	0	0	0	neutral	0	-0.0625	0	0.0	0	neutral	-1
RT @mashable #Google Launches #Android Ice Cream Sandwich OS http://t.co/zxfeb0ld	2011-10-19 03:16:23	126496891797118976	noUser	google	2	1	0	0	3	0	0	neutral	0	-0.0703125	1	0.03515625	0	neutral	-1
