mean pos	mean neg	Comment (All)
 1	 3	Again- you don't quite understand how clinical depression works.<br>It's not that he was unhappy that his pills were taken from him and decided to kill himself, no. His medication was helping to correct a chemical imbalance in his brain that was causing suicidal thoughts. <br><br>You could say that because he was at a chemical imbalance that he wasn't capable of making decisions; that he wasn't himself. If he were functioning normally (ie on his meds) then he would not have made this choice. He made an impared decision- and unlike alcohol he did not choose to be impared.<br><br>So there. It IS tragic that he is dead.
 1	 4	FUCK GEOBLOCKING!!!!!!!!!!!!<br><br>edit: also... RIAA/MPAA and all the other proponents of stupid copyright and licencing bullshit on the internets!
 1	 2	> Only the market can provide a quality product at a lower price because it is run by people who are in search of a profit<br><br>Actually no. What actually happens is that people who are in search of a profit realise they are better of spending money on advertising, rather than improving the product. <br><br>'U.S. pharmaceutical industry spent 24.4% of the sales dollar on promotion, versus 13.4% for research and development'
 1	 1	Read more stories at www.sheisfit.com/secrets<br><br>and check out www.bloggers-secrets.com on how to do it!
 2	 1	then in that case this looks like a good improvement! Especially as that hardware will go a lot further on osx than on windows, so it's a nice little box.
 1	 2	Yes, but your dog and cat are domesticated creatures, not wild animals that happen to be three times as strong as a normal human.
 1	 2	DC makes a great cage for MONKEYBUSINESS!!<br>It would seem like some kind of bad joke or dream... Wake Up? <br><br>Yes We Can/ F-it All Up.X Destroy a once great Democratic Republic. Dem Damn NWO Republicrats!!
 2	 2	IE has go to the worst web browser I've ever used. Slow,crash prone just blech. I remember first using firefox back when it was 0.7 Firebird and back then it smoked IE I switched and never looked back haven't had any issues of compatibility at all for any website I've visited. IE7 and IE8 are simply playing catch up to things browsers like Opera and Firefox have had for literally years now. I don't think I could live without tabbed browsing and I just can't see it being worth while for anything other than windows security to even bother going past the stock IE7 install on my Vista laptop as Firefox was installed the first night I bought it and IE has never ever been used unless absolutely necessary
 1	 2	Rick was OK with rewarding all those morons standing around him with government money via the Wall Street bailout, wasn't he?
 1	 2	All religions seem to be composed of a vast majority that just tries to get through life following a belief structure they find comforting, and of course all religions get knocked by everyone else because a somewhat statistically insignificant portion of their congregation are absolute douche bags who never seem to be more than 8' away from a camcorder.
 3	 1	That is fucking awesome.
 1	 1	Newcastle, UK
 1	 1	too*
 1	 1	So we now have a debate.....who is taking the bets !!!
 1	 2	No wonder we are all so stressed out. Information overload.
 2	 1	TubaTechno:<br><br>Your conclusion is correct, no one in society has any moral authority. Therefor no one should be given any opportunity to impose their morality on anyone else, and we should stick to democratic methods of making consensus rules based on morals shared by a plurality.<br><br>So yes, we absolutely need to go down that road, and continue to follow it. 
 1	 2	You're still trying to categorically lump in-vitro fertilization together with more noble pursuits such as fertility medications.<br><br>I'm talking specifically about in-vitro fertilization, not the more benign treatments like fertility drugs.<br><br>You're also making an emotional appeal in trying to draw a parallel between the physically disabled, and those who are deliberately determined to procreate at any cost.<br><br>Really, LD, I expected better than that of you.
 3	 1	Heheh, capitalization courtesy of the shift key!<br><br>gaqua - you made me laugh, good to read comments from sensible people once in a while.<br>
 1	 2	'''you have to wonder if Month One is not a harbinger of things to come.'''<br><br>I always knew what it was: Socialism and the loss of the American Way.
 2	 1	looking about I found some smashing deals. Why am I just hearing about this now?!<br>2 for 1 hotel? 2 for 1 rail? £1 trains fares??<br>Is this real?
 1	 2	In case the squirrel comes in? I'd have a hard time trying to get the squirrel out, those lil buggers are devious.
 1	 2	From the Catechism of the Catholic Church Section II Paragraph 2358:<br><br>'The number of men and women who have deep-seated homosexual tendencies is not negligible. This inclination, which is objectively disordered, constitutes for most of them a trial. They must be accepted with respect, compassion, and sensitivity. Every sign of unjust discrimination in their regard should be avoided. These persons are called to fulfill God's will in their lives and, if they are Christians, to unite to the sacrifice of the Lord's Cross the difficulties they may encounter from their condition.' <br><br>You are fully within your rights to disagree with the premise that homosexuality is 'objectively disordered' (make sure you know what that means first though), but you cannot say that the Church calls for torture or anything approaching that.
2	 2	Right on, docbob. It's cool to see an Obama supporter honest enough to admit they're scratching their head right now, just as I will be more than glad to admit it if I'm proven wrong about the guy. I honestly would love to vote Democrat for my very first time in 2012, because it will mean we had a good four years.<br><br>But here I am, I'm getting my taxes together and I'm getting squeezed, I don't even know how I'm going to get the money together to pay what I owe because it's been a tough year and all I can keep thinking of is, we have a tax cheat at the head of the IRS. What the hell???<br><br>Is this change we can believe in?
