content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
Okay. My sister is freaking out because Allstar isn\u2019t playing at the Wildwood Show tomorrow LMFAOOOO!	0	negative	1	1	0	0	1	0	-0.586	1.474	0	0.3125038146972656	0	-0.033634185791015625	neutral	0	0	0	-2	-2.125	positive	0	0	2.9030000000000005	1	0	2
Allstar game weekend in Texas for the 21st bday.....oh yea	0	neutral	0	0	1	0	0	0	-0.7090000000000001	1.5459999999999998	0	0.125	0	-5.79833984375E-4	neutral	0	0	0	-1	-0.259	neutral	0	0	2.2830000000000004	0	0	1
@sharmaro84 Sharon\u002c Hi\u002c you may be interested in this ----> Jeff Timmons on Paul And Matty Show http://t.co/2bDUsbU0	0	positive	1	0	0	0	0	2	-0.951	2.846	0	0.3907508850097656	0	-0.0625	positive	1	0	1	-1	-0.30300000000000005	positive	1	0	1.567	1	0	2
Another Estella video you may not have seen  http://t.co/BT0hHd9g	0	neutral	0	0	0	0	0	0	-1.601	1.298	0	0.0	0	-0.8744535446166992	neutral	0	0	0	-1	-1.193	neutral	0	0	0.5860000000000001	0	0	1
I\u2019m definitely going to that cypress game Friday.	0	neutral	1	0	1	0	0	0	-0.7570000000000001	0.8400000000000001	0	0.25	0	-0.188079833984375	neutral	0	0	0	-1	-0.849	positive	0	0	2.948	0	0	1
If there were a category for best drunk acting in the Oscars\u002c this 21st birthday girl might edge out Mary Elizabeth Winstead. #magicmike	1	positive	2	1	1	1	1	3	-3.2379999999999995	5.325	-2	0.271484375	1	-0.3148841857910156	positive	0	0	1	-1	-1.5899999999999999	neutral	0	0	7.403	0	0	2
Which dj on the Star-lite line up is the host of BBC 1xtra\u2019s Tuesday night UKG show  a) Rampage....b) Jamie Duggan...c) Cameo	0	neutral	0	0	0	0	0	0	-0.771	2.779	0	0.194339755911642	0	-0.565673828125	neutral	0	0	0	-1	-0.369	neutral	0	0	3.547	1	0	1
The Oscars nominations are going to be announced on a Thursday\u002c at 1.30 pm. I guess I\u2019ll have to be late for Math class... :D	1	neutral	0	0	0	0	0	0	-0.855	1.8080000000000003	0	0.065185546875	0	-0.5598783493041992	negative	1	1	0	-1	-3.968	neutral	0	0	4.6690000000000005	0	0	1
Wifey & Princess are going up to Granda\u2019s for thanksgiving today. I go Sunday. I think I\u2019ll watch Goon!	0	positive	0	1	0	0	1	0	-1.4289999999999998	3.7059999999999995	0	0.49060064369405154	1	-0.25	positive	0	0	2	-1	-1.96	positive	0	0	3.6090000000000004	0	1	2
Can\u2019t wait to see @CherLloyd at the House of Blues September 18th! #Stoked	0	positive	0	0	0	0	1	0	-0.176	2.9749999999999996	0	0.001526474952697754	0	-0.203125	neutral	1	2	0	-1	-0.6039999999999999	positive	0	0	5.468	0	1	2
Pakistan through to the Semi-Finals at India\u2019s expense and will be facing West Indies on Friday! #WT20	0	positive	1	0	0	0	0	0	-2.423	1.363	0	0.0372314453125	0	-0.0625	neutral	0	0	0	-1	-2.7609999999999997	neutral	0	0	2.214	0	0	2
Boarded up and Evacuated: Ritz Carlton at the Battery http://t.co/TfX4RAhI--stayed her with @JasmineAlexis for her 21st bday	0	neutral	0	0	0	0	0	0	-1.1480000000000001	2.594	0	0.2099609375	0	-0.00390625	neutral	0	1	0	-1	-2.4370000000000003	neutral	0	1	6.885	0	0	1
8th caution\u002c Danica Patrick and Cassill got into it. Danica\u2019s going to the garage\u002c hit Cassill then the wall. #HC400	0	neutral	0	0	0	0	1	0	-1.282	1.8950000000000002	0	0.0625	0	-0.6796876639127731	neutral	0	2	0	-1	-0.6829999999999999	neutral	0	2	1.8860000000000001	0	1	1
Last licks for the #RedSox\u002c coming up in the top of the 9th. \Volare\ by the Gipsy Kings means it\u2019s Frieri time.	0	neutral	1	0	0	1	3	2	-0.36	3.9680000000000004	0	0.13204824924468994	0	-0.2500038146972656	neutral	0	0	1	-1	-0.862	neutral	0	0	3.6929999999999996	1	0	1
2nd successive #WT20 winner against #Pakistan in the Semi-Finals has lost the Final	1	positive	0	1	2	1	1	4	-1.461	0.836	-3	0.0625	1	-0.121826171875	negative	1	1	1	-1	-4.037	neutral	0	0	1.794	0	0	3
Tomorrow Venus will transit the sun for the last time for the next 105 Forecast - #weatherbomb #9571	1	neutral	1	0	0	0	4	0	-0.577	1.7799999999999998	0	0.07833731174468994	1	-0.3125	neutral	0	0	1	-1	-2.186	neutral	0	0	6.865000000000001	2	0	1
I just realized that Thalia is going to be tortured tomorrow for an hour lmao	0	negative	1	1	1	0	1	4	-3.5279999999999996	2.433	-4	0.3602294921875	0	-1.0	neutral	0	0	0	-4	-2.9779999999999998	negative	0	0	1.505	0	0	3
I\u2019m gonna just don it during school tomorrow. Math in TOK\u002c History in Math and Bio\u002c and Spanish during lunch. Yup that sounds about right.	0	neutral	2	0	0	1	1	0	-1.5550000000000002	1.951	0	0.309326171875	0	-0.053031262035801774	neutral	0	0	1	-1	-4.0	positive	0	0	4.456999999999999	2	0	1
guys the Trayvon Martin case doesn\u2019t start til JUNE 10\u002cTWENTY THIRTEEN!!! #STEEP #GRADUATION	1	positive	0	1	1	0	2	0	-1.228	3.3419999999999996	0	0.0897979736328125	1	-0.12499642372131348	neutral	1	1	1	-1	-1.005	neutral	0	0	3.6280000000000006	1	2	2
#GRASS/WOODS_FIRE - (Lawrence County) Bridgeport Fire dispatched to the 6th Curve into Petrolia (trust me\u002c if you... http://t.co/OzPPvxap	0	positive	1	0	0	1	0	1	-1.828	2.08	-2	0.23370361328125	0	-0.12552452087402344	neutral	0	0	0	-1	-1.973	neutral	0	0	3.2640000000000002	2	1	2
\u2019Saturday Kitchen\u2019 is on and it\u2019s Sunday. Mind = fucked.	0	negative	0	0	1	0	0	0	-0.415	0.633	-4	0.03125	0	-0.01739501953125	neutral	0	0	0	-3	-1.524	negative	0	0	2.238	0	0	1
Stuffed Pork Chop dinner 5-8p Sat night at Eagles Club in Cedar Rapids..1735 11th Street NW. I\u2019m guest bartending.I DON\u2019T make fufu drinks!	0	positive	0	0	0	0	0	0	-2.178	6.074	0	0.29309085015938807	0	-0.1904296875	neutral	0	1	1	-1	-1.154	neutral	0	0	6.001000000000001	0	0	2
Western Force kicks off new Super Rugby season on the road - Herald Sun http://t.co/RD6If1yI #Melbourne #News	1	positive	2	0	1	1	1	3	-0.972	2.375	0	0.3770122528076172	1	-0.46337890625	neutral	0	1	1	-1	-0.701	neutral	0	1	4.803000000000001	1	1	3
Is Paul George gonna take the T-Mac step in his 3rd year? Hope so	1	positive	1	0	0	0	1	2	-1.059	1.353	0	0.23046970367244057	1	-0.25	neutral	0	0	1	-1	-0.983	positive	0	0	0.985	1	0	3
Uh oh..just turned on Cardinals game...1st thing I see State Farm commercial with Kerry Wood..not a good sign for #Cardinals	1	positive	1	0	0	1	2	3	-3.6780000000000004	2.8770000000000002	0	0.7415190357714891	1	-0.352294921875	neutral	0	0	1	-1	-1.343	negative	0	0	1.9520000000000002	1	0	2
Shorty with the wolf pussy off Friday After Next on Martin	0	neutral	0	0	0	0	0	0	-0.95	2.3149999999999995	0	0.0625	0	-0.38525390625	neutral	0	0	0	-1	-0.08299999999999999	neutral	0	0	2.388	0	0	1
The big day is TOMORROW! Mau XTERRA World Championships at the Ritz Carlton at 9:30AM! http://t.co/O0KY5kaz	0	positive	0	0	0	0	1	1	-0.62	3.2850000000000006	0	0.35665130615234375	0	-0.03271484375	positive	0	0	0	-1	-2.699	neutral	0	0	7.284	0	0	2
@remittancegirl What *I\u2019d* like would be for you to do one of those cooking segments on Saturday Kitchen.  That looked marvellous. @maydeva	0	positive	2	0	0	2	0	2	-2.827	3.301	0	0.2784423828125	0	-0.12496566772460938	positive	0	0	0	-1	-0.539	positive	0	0	4.906	0	0	2
OptaJoe: 1 - Norwich City have now become the 20th and final team of this Premier League season to score a goal from... http://t.co/bZcI4Y0a	1	neutral	1	0	0	1	1	0	-2.472	2.725	0	0.078125	1	-0.4691314697265625	neutral	0	0	3	-1	-1.6940000000000002	neutral	0	0	3.414	1	0	1
@King24George I\u2019m excited to get my Paul George jersey signed by you Sunday at the fan jam!	1	positive	1	1	1	1	1	6	-1.3679999999999999	4.3660000000000005	0	0.13483047577028628	1	-0.345703125	positive	0	0	2	-1	-0.8859999999999999	positive	0	0	4.174	1	0	3
H&M delivery is SO shit. I ordered things and paid extra for next day delivery on Saturday and it still hasn\u2019t come	0	negative	0	1	0	0	2	0	-1.9559999999999997	0.9810000000000002	-4	0.7393255233764648	0	-0.3911724090576172	negative	0	1	3	-2	-3.8619999999999997	negative	1	1	4.39	0	0	1
@adrian__one Thanks for the kind words dude :)\u002cSee you in December and on Soundwave.	0	positive	1	0	0	0	0	4	-6.026	4.056	0	0.34375	1	-0.0625	positive	0	1	1	-1	-1.045	positive	0	1	1.955	1	0	2
FM Preview: West Ham United v Sunderland 22 Sep 2012: FootyMad attempt to assist you with their form guide as West... http://t.co/3PrijOGy	0	neutral	0	0	0	0	1	1	-4.625	4.9990000000000006	0	0.13293743133544922	0	-0.0625	neutral	0	0	3	-1	-1.725	neutral	0	0	2.458	3	0	1
@Kibsta91 Was at Barnet for Edgar Davids\u2019 debut on Friday then FA Cup yesterday. Blog very nice\u002c thanks. You had much feedback on the first?	0	positive	0	0	0	0	0	2	-2.2960000000000003	11.238999999999999	0	0.6020698547363281	0	0.0	positive	0	0	0	-1	-0.964	positive	0	0	7.106999999999999	0	0	3
I remember having to watch the Daytona 500 for Mr. Hoak\u2019s class in 7th grade. #goodtimes @AshleyHoak	0	neutral	0	0	0	0	1	0	-1.843	2.175	0	0.637603759765625	0	-0.03125	neutral	0	0	0	-1	-1.504	positive	0	0	1.7069999999999999	0	1	1
Psych and garage rock fans will love @THEVACANTLOTS @LovelyBadTweets & @__cosmonauts__  at the Echo on Nov 6th! Tix http://t.co/Kh7ZPEqE	0	positive	2	0	0	2	0	3	-2.588	4.122000000000001	0	0.578369140625	1	0.0	positive	0	0	2	-1	-1.4689999999999999	positive	0	0	4.604	0	0	3
Should I go to the Flowing Wells and Marana game tomorrow?	0	positive	0	0	1	0	1	0	-1.242	1.2469999999999999	0	0.06323247963155154	0	-0.063079833984375	neutral	0	0	0	-1	-1.449	neutral	0	0	3.022	0	0	2
@tabor36 @longballgirl @LB_AZ thinking about watching the AFL Rising Stars game Sat.  Anyone know if they have posted the rosters yet? #AZFL	0	neutral	1	0	1	0	1	0	-4.5520000000000005	2.65	0	0.28594970703125	1	-0.3750333786010742	positive	0	0	1	-1	-1.483	neutral	0	0	3.19	0	0	1
Oh great\u002c weather warning for Tayside and I\u2019m going to Dundee tomorrow.  Hope I don\u2019t get stranded up there #help	1	positive	2	1	1	0	2	4	-1.681	0.5549999999999999	-3	0.15680313202028628	1	-0.71697998046875	neutral	0	1	1	-1	-4.49	positive	0	0	3.5980000000000003	1	1	3
Omg Journey 2: the mysterious island is on DVD Monday! I love that film!	1	positive	1	1	1	1	2	3	-0.515	4.053	0	0.383544921875	2	-0.09375	positive	0	0	2	-1	-1.311	positive	0	0	6.137	0	2	3
In the Carling Cup previously\u002c Arsenal played their 2nd string\u002c but even then you could count on Bendtner / Vela to grab a few goals #nb52	0	neutral	1	0	0	0	0	0	-5.06	4.079000000000001	0	0.0751800537109375	0	-0.064453125	neutral	0	1	1	-1	-1.838	neutral	0	1	2.295	1	0	1
Spacious 4 BDR 2 BTH Home with upstairs Bonus Room. Large 3rd acre lot on quiet cul-de-sac. Upstairs BDR has room... http://t.co/0beft8cs	1	neutral	3	0	0	3	1	0	-0.395	7.088	0	1.03515625	1	-0.13067626953125	neutral	1	0	3	-1	-3.018	neutral	0	0	6.369000000000001	0	0	1
@Becker_Boris It\u2019s almost 2 am in BKK but I can\u2019t sleep after the game. It isn\u2019t the 1st time we lost cuz of ref.	0	neutral	0	1	2	0	1	0	-3.753	0.7540000000000001	-3	0.006103515625	0	-0.177093505859375	negative	1	1	0	-1	-4.735	negative	0	0	3.1470000000000002	0	0	1
@LouRoberg hey Lou I got a good deal on a bunker I can sell you on Nov 7th  #rightwingparanoia	2	positive	2	0	0	1	2	3	-2.2409999999999997	4.157000000000001	0	0.8646261114627123	2	-0.1875	positive	0	0	2	-1	-1.4989999999999999	positive	0	0	2.5980000000000003	2	1	2
still have no costume for Saturday @TheKingcrawlers - if dead rock stars is on\u002c John Belushi it is in Juliet Jake Blues guise	0	positive	1	1	1	0	0	0	-1.5830000000000002	3.979	-4	0.05428493022918701	0	-0.7900400161743164	negative	1	3	1	-1	-3.3430000000000004	neutral	1	0	6.415	0	1	2
@RonanJones95 i may be going to see England vs Aus at Twickers\u002c #oooosh	0	positive	0	0	0	0	0	0	-0.385	0.8	0	0.001648545265197754	0	-0.21875	neutral	0	0	0	-1	-0.9079999999999999	neutral	0	0	0.877	0	0	2
HuffingtonPost: Tomorrow Venus\u002c Jupiter\u002c and the moon will align for a brilliant night show http://t.co/xUMwfSzH	0	positive	2	0	1	1	2	4	0.0	3.283	0	0.7304725646972656	1	-0.298828125	positive	0	0	1	-1	-0.235	positive	0	0	5.703	2	0	2
Anyone wanting Roger Sanchez tickets for v-club on the 19th of october get in touch i have coach and entry... http://t.co/wDyLdwgR	0	neutral	0	0	0	0	0	0	-4.591	2.303	0	0.0771674858260667	0	-0.7807035446166992	neutral	1	1	0	-1	-2.226	neutral	0	0	2.895	1	0	1
@SouthwoodEllie @louisechall Love first Friday of the month! Is this your last arraignment day Lou? Newsworthy list to finish with if so!	0	positive	1	0	0	1	0	3	-1.222	6.545999999999999	0	0.6746011972427368	1	0.0	positive	1	1	1	-1	-1.624	positive	0	1	5.222	0	1	3
Norwich City are gonna get destroyed today against Villa this afternoon! C\u2019mon you villaaaans!! @AVFCOfficial	0	negative	0	0	1	0	0	0	-9.02	3.175	-3	0.09186172577028628	0	-0.25	neutral	1	1	0	-3	-2.868	neutral	0	1	2.7560000000000002	0	1	2
I have a good feeling about Saturday the money will be coming my way! @LewisHobbs93  @DCFCSPOONZ Jacob	3	positive	2	0	0	1	4	4	-1.835	2.468	0	0.7856466192752123	3	-0.23382854461669922	neutral	1	1	3	-1	-2.558	positive	1	2	3.199	3	1	2
Bring the Whole Family for a Weekend of Sun\u002c Fun & Healthy Living at Florida ...: Taking place at Jungle Island\u002c... http://t.co/pDk07lsJ	0	positive	2	0	0	2	1	6	-0.021	2.6879999999999997	0	1.4044771192129701	1	-0.359375	neutral	0	0	2	-1	-0.879	positive	0	0	3.9919999999999995	0	1	2
I\u2019m going to be so lost at cypress tomorrow	0	neutral	0	1	1	0	1	0	-0.203	0.0	-3	1.220703125E-4	0	-0.301513671875	negative	1	1	0	-1	-3.005	negative	0	0	2.894	0	0	1
@supertibbz ahh okay :) well they are playing in Aussie at Soundwave fest on the 24th. What other bands do you like?	0	positive	3	0	0	2	0	2	-8.101	2.77	0	0.6640856285095215	0	-0.4999656677246094	positive	0	0	0	-1	-1.6709999999999998	neutral	0	0	3.609	0	0	2
The last two guys fighting for the immunity idol on Survivor were Jeff & Carter & the 1st thing I think of was Jeff Carter from the LA Kings	0	negative	2	0	0	2	0	2	-2.0679999999999996	4.234000000000001	0	0.16561758518218994	0	-0.4384765625	neutral	0	1	1	-3	-3.024	neutral	0	1	5.331	0	0	1
Lil Wayne Gets Intimate With Nicki Minaj\u2019s Lips! Caught Red Handed at the NBA All-Star Game (Exclusive Photos/Video) http://t.co/6EipSeEf	0	positive	1	0	1	1	1	2	-2.312	3.737	0	0.22900390625	1	-0.303314208984375	neutral	0	0	1	-1	-0.9309999999999998	neutral	0	0	5.863999999999999	1	0	2
http://t.co/tpj4cWlx: Jarred Cosart talks about pitching in AFL\u2019s Rising Stars Game...and coming to Houston on Friday http://t.co/1FXmC2F5	0	neutral	1	0	0	0	2	0	-1.3110000000000002	1.158	0	0.119140625	1	0.0	neutral	0	0	1	-1	-1.766	neutral	0	0	3.502	0	0	1
1D have a surprise for Aussie Directioners with whispers they may return to the Australian Xfactor! http://t.co/WSuHZyGf (via @Navigating1D)	1	positive	0	0	0	0	0	0	-2.916	3.556	0	0.01171875	1	-0.18695366382598877	neutral	0	0	1	-1	-0.754	positive	0	0	1.821	0	1	2
The 2012 Wine & Roses fundraiser is tonight Saturday\u002c Oct 27th! The Pinery at Black Forest will be the setting of... http://t.co/jU0pgoQB	0	positive	1	0	1	0	0	0	0.0	5.132999999999999	0	0.0040283203125	0	-0.10376650094985962	neutral	1	1	0	-1	-0.913	neutral	0	0	7.940999999999998	0	0	2
Benefit at the Rosedale firehouse for my trip to Texas is on Friday 4-7! $7 for hearty meal and dessert! There will be a silent auction also	1	positive	2	0	0	2	1	2	-1.5619999999999998	8.828999999999997	0	0.9227294921875	0	-0.1015625	positive	0	0	1	-1	-1.7610000000000001	neutral	0	0	8.401	0	0	2
Oneil\u2019s Barber & Beauty will be open Monday @ 10am and not closing to the last person leave!  #WeGrind	1	positive	3	0	0	1	0	0	-1.496	2.275	-1	0.38094961643218994	1	-0.6250490139864269	negative	1	1	1	-1	-3.737	positive	0	0	6.0680000000000005	0	0	3
It\u2019s this Thursday night!  B95\u2019s 11th annual Hold \u2019em For Hope Texas Hold \u2019em Poker tourney at the Eagles Club in... http://t.co/AqoeaKt7	1	positive	1	0	0	0	1	2	-2.198	2.713	0	0.5137979966252715	1	-0.0029296875	neutral	0	0	1	-1	-1.413	neutral	0	0	3.379	1	0	3
@_WestsideBG so if Martin gets 15 in the first three quarters and none in the 4th when Harden usually takes over he had the same impact?	0	neutral	0	1	1	0	0	0	-5.933	2.861	0	0.045429229736328125	0	-0.37890625	negative	0	0	0	-1	-3.2590000000000003	neutral	0	0	2.705	0	0	1
For a freebie on Sunday the Limelight Night @ Rich Mix from 7pm showing free horror films - get on the guest list here: http://t.co/xnppSp6j	1	negative	2	0	1	2	0	3	-2.795	7.456	0	0.18256712051515933	0	-0.2529296875	neutral	1	1	0	-4	-0.597	neutral	1	1	5.759	0	1	1
Bioshock Infinite release date February 23. \Would you kindly....\ just get here\u002c already!	0	positive	2	0	0	1	0	0	-1.22	6.164000000000001	0	0.9362864503491437	0	-0.040771484375	neutral	0	0	1	-1	-0.643	neutral	0	0	2.1729999999999996	0	0	2
@dubonew  Plz\u002cTransfer money in TOMORROW!!. Because we want to success before SM Town in BKK.we have a big project for minseok ^^	1	positive	2	0	0	1	3	4	-2.115	4.079	0	0.46504974365234375	2	-0.4696683883666992	neutral	0	0	2	-1	-2.774	neutral	0	1	8.293000000000001	1	0	3
Brrrr that was a shock this am! +2C windy so feels chilly but some sun :) We are colder than Siberia so the tabs... http://t.co/av4kWLrx	2	negative	0	2	2	0	1	0	-2.3989999999999996	1.7329999999999999	-2	0.16796875	1	-0.49896240234375	neutral	0	2	1	-3	-5.239	negative	0	1	5.4670000000000005	1	1	2
Vronsky in the Philippines? Banana Karenina banished O\u2019Trivia to Siberia last Monday Night at Red Lion Tavern!	0	positive	0	0	0	0	0	0	-0.092	2.892	0	0.0019212961196899414	0	-0.0400390625	neutral	1	1	1	-1	-2.031	neutral	0	1	9.456999999999999	0	2	2
Danica Patrick let her temper get the best of her Sunday and knocked herself out of NASCAR race http://t.co/ziT7wf95	0	negative	1	1	1	1	0	3	-2.077	3.2890000000000006	0	0.15094375702028628	0	-0.015079498291015625	neutral	0	0	0	-3	-2.371	negative	0	0	3.7039999999999993	0	0	2
#np Ni**as In Paris - JayZ & Kanye\u002c cant wait to see the live in June #watchthethrone	0	neutral	1	0	0	0	1	0	-0.5569999999999999	3.8280000000000003	0	0.034049153327941895	0	-0.1484375	positive	0	1	0	-1	-1.887	positive	0	0	3.7920000000000003	0	0	1
@AFirdauz ktorg 3rd year da start clinical years. Half a year kt India lagi 2 tahun stgh kt Melaka. What about u?	0	neutral	0	0	0	0	1	0	-3.3099999999999996	2.077	0	0.001953125	0	-0.21093392372131348	neutral	0	0	0	-1	-1.4869999999999999	neutral	0	0	1.598	0	0	1
Actors have the Academy Awards\u002c Recording Artists have the Grammys\u002c and now..DJ\u2019s have the GSA\u2019s!! - NOMINEES ANNOUNCED TOMORROW 10/9	0	positive	0	0	0	1	1	3	-0.312	5.3	0	0.0	0	-0.40461063385009766	neutral	0	0	1	-1	-1.344	neutral	0	0	6.554	0	0	2
@thewhitedevil42 @tpbadam Umm... They have these two players\u002c you may never have heard of them\u002c named Sidney Crosby and Evgeni Malkin?	0	neutral	0	0	0	0	0	0	-5.460000000000002	3.7729999999999997	0	0.25	0	-0.6239070892333984	neutral	0	0	0	-1	-1.4780000000000002	neutral	0	0	1.194	0	0	1
Olive Garden\u2019s Dinner Today & Dinner Tomorrow special\u002c for the person who thinks \Hey\u002c that was terrible! Wonder what it\u2019s like microwaved?\	0	negative	2	1	1	2	1	2	-6.447	5.111	-3	0.43798828125	1	-0.50390625	neutral	1	1	3	-5	-2.8879999999999995	negative	1	1	7.028	0	1	2
hopefully going to go see Romeo Santos with Catherine on december WOOT WOOT :D <3\u002c<3	0	positive	1	0	0	0	0	2	-2.196	5.945	0	0.2835089545842493	0	-0.25	positive	0	0	0	-1	-0.614	positive	0	0	5.0040000000000004	0	0	2
My friend Bailey is going to Allstar\u2019s show tomorrow.......	0	neutral	1	0	0	0	1	0	-0.15	0.685	0	0.17187881469726562	1	-0.21875	neutral	0	0	1	-1	-0.8310000000000001	neutral	0	0	1.496	2	0	1
Watching \Good Deeds\ for the 1st time & I\u2019m here all emotional & crap. Smh	0	negative	0	1	1	0	1	0	-3.6100000000000003	3.575	-3	1.052978515625	0	-0.15625	neutral	0	1	0	-3	-3.359	negative	1	0	2.565	0	0	2
Nov 10th Lady Urban(E) aka Ace will be having mixtape release party at the Medowlark...Rt Rt	0	neutral	1	0	0	0	0	0	-0.306	3.137	0	0.8800692558288574	0	0.0	neutral	0	0	1	-1	-0.54	neutral	0	0	4.129	0	0	1
Looking forward to inspiring the makeup artists of tomorrow with my Red Carpet workshop at @makeupsfx in Liverpool as guest lecturer	0	positive	1	0	0	1	1	3	-0.7989999999999999	5.864000000000001	0	0.5078125	0	-0.130859375	positive	0	0	2	-1	-1.527	positive	0	0	9.238	0	0	3
