content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP	SNpos	SNneg	SNpleas	SNatten	SNsensi	SNapt
1st time I\u2019ve seen Eleanor respond to hate o.o  she seems to sweet to say 1 mean thing! http://t.co/TDlEGKDw	1	negative	1	1	1	1	2	2	-5.375000000000001	2.751	-3	0.2851715087890625	1	-0.6572265625	neutral	1	1	1	-4	-3.8140000000000005	neutral	1	1	1.9849999999999999	1	1	2	0.193	-0.835	-0.813	0.295	0.581	-0.331
omg the music video comes out tomorrow! Btw I still can\u2019t get over Harry\u2019s voice :\u2019) http://t.co/o4mv73DI	0	positive	0	0	0	0	1	0	-0.904	3.1580000000000004	0	0.12909317108278628	1	-0.1679706573486328	positive	2	1	1	-1	-2.229	negative	0	1	4.9	0	0	2	1.008	0	0.604	0.617	-0.44	1.413
Egypt&#039;s new president Mohamed Morsi on Monday described the relationship between the U.S. and Egypt as some ...  http://t.co/g9s32zfe	0	neutral	0	0	0	0	0	0	-1.6589999999999998	2.407	0	0.2711181640625	0	-0.0625	neutral	0	0	1	-1	-0.42700000000000005	neutral	0	0	4.727	1	0	1	1.491	-0.556	0.028	1.859	-0.27	1.221
1. Noel Fielding comedy gala tonight :) 2. Work all day tomorrow 3. Granny Smith festival that night	1	neutral	0	0	1	1	2	1	-0.35300000000000004	3.430999999999999	0	0.4155886995140463	1	-0.2529296875	negative	0	0	1	-1	-1.8179999999999998	positive	0	0	6.587999999999999	1	0	1	1.073	0	1.219	0.711	-0.146	0.935
Can\u2019t wait to see how wk 3 of the Safe House sermon will be broken down. This Sunday is Kanye\u2019s verse.  My Pastor keeps it real @PastorGeno	0	positive	3	1	1	1	1	1	-1.4249999999999998	5.9590000000000005	-1	0.15530599653720856	2	-0.1553955078125	negative	1	2	4	-1	-4.898	positive	0	1	4.403999999999999	4	1	2	1.462	-0.23	0.503	1.712	-0.357	1.839
Watching \The Woman In Black\ for the 9th time hahaha	0	positive	0	0	1	0	1	3	-0.547	4.199	0	0.006103515625	0	-0.04126650094985962	positive	1	1	0	-1	-0.083	positive	0	0	1.159	0	0	2	0.253	-0.029	0.029	0.293	-0.116	0.467
Going to Healthy Kids Day: Cover the Kids ... at Boys & Girls Club - Teichert Branch on Sat\u002c Nov 3 http://t.co/b6zLhIJj	0	neutral	1	0	0	1	0	2	-2.3360000000000003	3.242	0	0.8477785885261255	0	-0.1875	neutral	0	0	1	-1	-1.274	neutral	0	0	4.183	1	0	1	0.76	0	1.004	-0.107	0.029	1.049
@AmreaderToo Mostly just a misunderstanding over who called whom. Bigger issue is pepper-spraying people who want to march on Republic Day	0	neutral	2	2	1	0	0	1	-4.4239999999999995	1.8949999999999998	-2	0.398223876953125	0	-0.6889801025390625	neutral	1	2	1	-1	-1.848	negative	0	1	1.682	0	0	1	0.55	-0.889	-0.742	1.007	0.504	0.178
Wow .. This is the  clip of Dublin\u2019s Sunday Times journo Paul Kimmage confronting Lance Armstrong :  - YouTube http://t.co/PXfeu1uU	0	negative	1	0	0	1	0	4	-3.1609999999999996	5.540999999999999	0	0.38671875	0	-0.0625	neutral	0	0	0	-3	-0.309	neutral	0	0	2.096	0	0	3	1.567	-0.032	0.975	0.164	0.055	1.863
Had a \u2019low\u2019 moment...then I thought\u002c why? 2wks on Tuesday I see Noel Gallagher up close with the best boy in the world...now I\u2019m smiling :0)	0	positive	2	0	1	2	1	5	-3.325	5.392	0	0.4583149931531807	1	-0.5	positive	0	1	1	-1	-3.795	positive	1	0	6.297	0	0	3	0.958	-0.031	0.874	1.141	-0.541	1.304
We should start Ox on Saturday imo\u002c he will terrorise Evra just like he did last season.	0	negative	3	0	0	1	1	2	-2.901	1.052	0	0.45236074924468994	0	-0.23437142372131348	neutral	0	0	0	-3	-1.3900000000000001	negative	0	0	1.5009999999999997	0	0	1	1.674	0	1.429	2.228	-0.653	2.014
Gov. Mitch Daniels is rallying Republicans with a rare appearance that may have violated h http://t.co/BzohrIp3	0	negative	0	0	0	0	0	0	-8.292	2.654	-2	0.12890625	0	-0.3939847946166992	neutral	0	0	0	-4	-2.127	negative	0	0	1.8399999999999999	0	0	1	0.526	0	0.884	0.394	-0.24	0.541
@CarlsbergSports Would the bar be showing Pittsburgh Steelers V New York Giants on Sunday night?	0	neutral	0	0	1	0	0	0	-2.002	2.1919999999999997	0	0.107177734375	0	-0.0966796875	neutral	0	0	0	-1	-0.778	neutral	0	0	4.165	0	0	1	1.149	-0.027	1.206	1.159	-0.03	1.171
@coolcat1304 I watched it 4 the 1st time & :-).  Voted 4 it in the NTA awards - best Factual program. Mite need 2 watch rest on itvplayer	0	positive	1	0	0	2	2	6	-4.185999999999999	4.930000000000001	0	0.837158203125	0	-0.134735107421875	positive	0	1	1	-1	-1.742	positive	1	0	5.424000000000001	0	1	2	0.509	-0.092	0.215	0.504	-0.319	0.764
I may be a little too optimistic but I think the Browns vex themselves of the Baltimore curse and beat the Ravens.  Maybe its just me lol	0	positive	2	2	4	1	0	5	-5.833	3.0469999999999997	-1	0.9326401203870773	0	-0.6298828125	neutral	1	1	0	-1	-7.9959999999999996	positive	1	1	2.488	0	1	2	1.689	-0.377	-0.186	1.16	-0.78	1.674
@lakeshow73 it\u2019s out already?  Thought it was tomorrow? Denzel is the best EVER. Movie looks amazing.	0	positive	2	0	0	2	2	7	-1.399	3.0780000000000003	0	0.76171875	0	-0.15863418579101562	positive	0	0	0	-1	-1.168	positive	0	0	4.915	0	0	3	0.475	-0.06	0.031	0.669	-0.32	0.867
Might have a Royal Rumble Death drinking game tomorrow. Alone. One day\u002c we should have a Rumble Death drinking game @WillVanHalen	2	neutral	1	2	4	0	3	0	-3.5	2.0820000000000003	-6	0.01220703125	0	-0.8203792572021484	negative	2	4	0	-1	-3.5010000000000003	neutral	2	2	3.657	0	2	1	0.361	-0.294	-0.816	-0.24	-1.006	0.808
Jeremy Lin may have a lil Chinese wiener\u002c but he still gets #Hard4Harden	0	neutral	0	0	0	0	0	0	-2.345	1.2249999999999999	0	0.0	0	-0.2275400161743164	neutral	0	0	0	-1	-1.85	neutral	0	0	1.005	0	0	1	0.704	0	0.609	1.146	-0.506	0.863
i always cry wen i listen to Avril singing Tomorrow in Dublin\u002ci just remember everything bad happened to me :/	0	negative	1	2	2	0	1	0	-5.521	3.0860000000000003	-4	0.408935546875	0	-0.4600067138671875	negative	2	3	0	-4	-6.291000000000001	negative	1	1	2.3400000000000003	0	1	1	0.363	-0.531	-0.934	0.744	-1.07	0.597
Cupid and Psyche isn\u2019t an original Greek myth. It was a story in The Golden Ass by Apuleius and often cited as the 1st Fairy Tale.	0	neutral	2	1	1	1	0	0	-2.0749999999999997	3.623	-5	0.40625	0	-0.9140625	neutral	0	1	1	-1	-0.782	neutral	0	0	5.647	0	0	1	1.084	-0.051	0.266	1.855	-0.323	1.289
I comeposed my first Twat on september 15th so technically iv had a twitter for a long time then forgot about it.. good to be back	1	positive	2	0	1	1	3	3	-2.9869999999999997	3.42	-5	1.0105192065238953	1	-0.2342529296875	positive	0	0	1	-1	-3.429	positive	0	0	3.5999999999999996	1	0	2	1.603	0	1.18	1.911	-0.505	2.222
\@nodoubt: Tune into @VH1 tomorrow for a special @NoDoubt #PushAndShove News segment during the 7AM & 9AM hours!\ NOOOOOOOOO	0	positive	1	0	0	0	1	0	-1.864	5.736000000000001	0	0.18603515625	1	-0.34375	neutral	0	0	1	-1	-4.877000000000001	negative	0	0	4.992	0	0	2	0.488	0	0.151	0.464	-0.178	1.111
We have a member who needs a ride to the doctor in Indianapolis early Monday morning. Could YOU be the answer to... http://t.co/1vcUHkxX	0	neutral	0	0	0	0	0	0	-3.2929999999999997	2.898	0	0.4688606262207031	0	-0.4909086227416992	neutral	0	0	1	-1	-3.0340000000000003	neutral	0	0	4.789999999999999	1	0	1	0.616	-0.666	-0.375	0.779	-0.761	0.209
hai @avrillavigne please hear me :D  We Want Avril\u2019s New Single  maybe just teaser 1st it\u2019ll oke for me !	0	negative	3	0	0	0	0	2	-2.6919999999999997	4.944	0	0.3812255859375	0	-0.318115234375	neutral	0	0	0	-2	-1.339	positive	0	0	2.8249999999999997	0	0	2	0.892	0	0.401	1.466	-0.857	1.804
there is on thing I have learned from the MLB playoffs\u002c Cougar Town on a new network. I can\u2019t wait till January. #poundinggrape #PENNYCAN!!!	0	positive	1	0	0	0	2	0	-4.736999999999999	3.5619999999999994	0	0.5133056640625	0	-0.4223051071166992	neutral	0	1	0	-1	-2.917	positive	0	0	3.1180000000000008	0	0	2	1.023	-0.036	0.13	0.047	-0.385	1.215
Jonas Brothers are gonna go live at Fort Canning on the 22nd. Hmmmm.	0	positive	1	0	0	0	0	0	-0.47000000000000003	2.777	0	0.06450515800679568	0	0.0	positive	0	0	0	-1	-0.76	neutral	0	0	3.293	1	0	2	0.149	0	0.055	0.371	-0.148	0.271
May of witnessed a girl punch a guy in the face last night and tackled him to the ground at davos	1	neutral	0	1	1	0	0	0	-1.542	2.438	0	0.009733796119689941	0	-0.13281631469726562	neutral	1	1	0	-1	-2.256	neutral	0	1	2.587	1	1	1	0.6	-0.102	0.473	0.698	-0.49	0.648
UK: @Chrisewan\u2019s SAFE HOUSE is only 99 pence on Kindle today - a steal! Get it or the #audiobook now. (Will not work for US - US pub in Dec)	0	negative	2	1	1	2	0	1	-3.899	4.976000000000001	-2	0.2052043315343326	1	-0.95703125	neutral	1	1	1	-4	-3.353	neutral	0	1	5.055	1	1	2	0.647	-0.049	0.322	-0.042	-0.13	0.833
Sorta lucky Joe doesn\u2019t have twitter\u002c but seriously\u002c when he sees me on sunday morning he\u2019ll probably leave me alone	2	positive	1	0	1	1	0	3	-4.257999999999999	1.46	-3	0.84375	1	-0.12839794158935547	negative	1	1	1	-1	-4.566000000000001	positive	0	0	2.245	0	0	2	2.156	-0.627	1.151	2.296	-1.265	2.406
@Lo3o2 Oh iight I can dig it but how you going to act tomorrow night tho younging ?	0	neutral	1	0	0	0	1	0	-2.9290000000000003	2.979	0	0.2347412109375	0	-0.25341796875	neutral	0	0	0	-1	-1.945	neutral	0	0	2.2960000000000003	0	0	1	0.24	-0.121	-0.303	0.547	-0.536	0.651
@Ascolese11 U r a 5-Star to the Hog fans\u002c VA3!!!!!   U got props from the coach Wednesday night at the Signing Day event in the Ville\u002c#WPS!	0	negative	0	0	0	1	0	0	-2.48	7.041999999999999	0	0.9384765625	0	-0.1123046875	positive	0	1	0	-4	-1.114	positive	1	0	6.598	1	0	2	0.536	0	0.443	0.536	-0.507	0.992
\Justin is nominated for 5 Grammy Awards\ Thats weird? Considering that the nominations dont get announced til December..	0	negative	0	1	1	1	0	3	-2.424	5.164	-2	0.013736725770286284	0	-0.0625	neutral	0	1	0	-2	-2.251	negative	1	0	4.056	0	0	1	0.504	0	0.024	-0.102	-0.124	0.926
Happy Valentines Day? o.o say what? Is it Feb 14th already?	0	positive	1	0	0	1	1	3	-0.883	2.6060000000000003	0	0.64361572265625	1	0.0	positive	0	0	1	-1	-1.596	positive	0	0	3.791	1	0	2	0.342	0	0.894	0.0	-0.057	0.188
@justinbieber so u sat down with Sophia Grace and Rosie to tea and it was awesome! :D	0	positive	2	0	1	2	0	5	-0.981	4.058999999999999	0	1.0810002247095107	0	-0.0625	positive	0	0	1	-1	-2.5309999999999997	positive	0	0	7.428999999999999	0	0	4	1.1	-0.312	0.263	1.36	-0.568	1.306
Police: you have the right to remain silent. what ever you say may be hel against you Me: Harry Styles	0	neutral	1	0	1	2	0	0	-3.4089999999999994	4.593	0	0.06463623046875	0	-0.247797306652501	neutral	1	1	1	-1	-1.829	neutral	0	1	1.8379999999999999	1	1	1	1.369	-0.076	0.995	1.552	-0.523	1.852
The Emmys are the unwatched awards show: In February\u002c the Grammy Awards show blew through the... http://t.co/seo5TSEV #entertainment #OC	1	neutral	0	0	0	2	1	6	-0.677	4.811	0	0.22071075439453125	1	0.0	neutral	0	0	1	-1	-1.5219999999999998	neutral	0	0	4.615	3	0	1	0.082	-0.046	-0.029	0.07	-0.114	0.173
\Happy Valentines Day\ lulwhuuuut? I guess it is February weather though...	1	positive	0	0	0	0	0	0	-0.48	1.79	0	0.0634765625	0	-0.421875	negative	0	0	0	-1	-2.3249999999999997	positive	0	0	2.377	0	0	2	0.044	-0.029	-0.07	0.091	-0.14	0.241
\@PunkinPwincess: David Guetta is coming to Fort Canning at 11 October :3 OMG OMG OMG! :3\ Will b going :D	0	positive	1	0	0	0	1	0	-0.349	2.536	0	0.07421875	0	-0.25	neutral	0	0	0	-1	-2.4919999999999995	positive	0	0	4.651000000000001	1	0	3	0.115	0	-0.037	0.314	-0.092	0.158
#torchlight2 comes out tomorrow. Torchlight is in my list of best games of all time. I like it better than Diablo III. 2 promises more.	0	positive	3	0	0	4	2	8	-1.51	2.5029999999999992	0	1.217376708984375	0	-0.06488418579101562	positive	0	0	0	-1	-1.5579999999999998	positive	0	0	3.3470000000000004	0	0	2	1.042	0	0.814	1.445	-0.747	1.727
Beating the Retreat ceremony is conducted on the evening of January 29\u002c the third day after the Republic Day. #facts	1	neutral	0	1	1	0	0	0	-1.839	2.636	-2	0.283203125	1	-0.06396484375	neutral	1	2	2	-1	-0.792	neutral	0	1	5.811	1	1	1	0.271	-0.069	0.092	0.347	-0.268	0.541
Art on the Town Friday November 2: 6 brand new locations!	1	positive	0	0	0	0	1	0	-0.259	2.445	0	0.2320556640625	1	-0.0458984375	neutral	1	0	1	-1	-0.666	neutral	0	0	2.973	0	0	2	0.415	0	0.215	0.174	-0.15	0.739
@JordanLMcNeese Kendrick Lamar on Sunday! I\u2019m going to rub in how good it was...	1	positive	1	0	0	1	1	3	-0.9969999999999999	2.8629999999999995	0	0.7396261114627123	1	-0.25	positive	0	0	1	-1	-1.1960000000000002	positive	0	0	4.165	1	0	2	1.008	0	0.927	1.259	-0.341	1.179
I will consider Arsenal to have the potential to win Premier League this season if only they beat Manchester United tomorrow.	0	neutral	3	0	0	2	1	5	-4.95	2.7919999999999994	0	0.6572494953870773	0	-0.3666410446166992	neutral	0	0	3	-1	-2.6559999999999993	positive	0	0	1.8400000000000003	1	0	1	1.643	-0.112	0.81	1.182	-0.48	1.871
@MaverickManiacs I know\u002c it went from way too far off to here. I\u2019ll see IUPUI at Maryland on Jan 1\u002c just excited to go back to Baltimore lol	1	positive	3	0	1	1	1	6	-1.843	2.26	0	0.48248356209660415	1	-0.44775390625	neutral	0	0	1	-1	-2.789	positive	0	0	2.5839999999999996	1	0	2	0.744	0	-0.048	1.33	-0.507	1.506
@Juventus_FC_fan @Camurria10 Can\u2019t really remember but I think it was Capello\u2019s 2nd and we started with 9 or 10 wins and ended with Chimenti	0	neutral	0	0	0	1	0	4	-3.35	2.12	0	1.0093994140625	0	-0.03125	positive	0	0	0	-1	-3.003	neutral	0	0	2.783	0	0	1	0.654	0	-0.131	1.295	-0.401	1.197
@caplannfl - Another example of a good college player who had a great week at Senior Bowl to ease concerns about toughs & get into 1st round	1	positive	3	1	1	3	1	8	-3.289	5.397000000000001	0	0.9711286825913703	1	-0.26220703125	positive	0	1	2	-2	-1.917	positive	0	0	5.341	1	0	3	2.88	-0.039	2.852	2.308	-0.575	3.317
rehearsing for Nov 6 \@MlTTR0MNEY: just called Jim Leyland to congratulate New York Giants on their victorious baseball match #SFGChamps #p2	0	neutral	3	0	0	2	0	2	-2.685	5.224	0	0.4829730987548828	1	-0.234375	neutral	0	0	1	-1	-2.512	positive	0	0	4.574	0	0	1	0.955	-0.069	0.873	0.664	-0.309	1.426
Just wrote a great song with Mitch Daniels! Really looking forward to performing it with him on Thursday! :)	0	positive	2	0	0	1	0	3	-1.38	6.494999999999999	0	0.668701171875	0	-0.0625	positive	0	0	1	-1	-1.054	positive	0	0	5.86	0	0	3	1.45	0	1.088	1.683	-0.397	2.017
It is Saturday after all. Question - is Giroud the new Torres? and Superbowl switches to Comerica Park for Game 3. Where?	0	neutral	0	0	1	0	0	0	-3.588	3.0439999999999996	0	0.613037109375	0	-5.79833984375E-4	neutral	0	0	1	-1	-2.191	neutral	0	0	3.9599999999999995	0	0	1	1.599	-0.023	0.937	1.786	-0.39	2.242
I\u2019m going and actually meeting Channing Tatum tomorrow. It\u2019s all set up. Suck my dick twitter!	0	negative	0	2	0	0	1	0	-3.1220000000000003	3.1750000000000003	-7	0.4755859375	0	-0.3280944646542636	neutral	0	1	0	-2	-1.8719999999999999	negative	0	0	5.981	0	0	2	0.477	-0.026	0.045	0.874	-0.322	0.755
Just got done playing Mass Effect 3 multiplayer for PC for alittle bit.Now i\u2019m gonna watch Friday the 13th on the AMC channel. @theRaychul	0	positive	1	0	0	0	1	0	-1.806	2.533000000000001	0	0.4920654296875	0	-0.03515625	positive	0	0	0	-1	-1.91	neutral	0	0	3.402	0	1	2	0.598	-0.033	0.02	0.903	-0.115	0.945
The boys are hot!! #streakin Big win tonight let\u2019s do er again tomorrow! #keepitrollin	0	positive	1	0	0	2	1	5	-1.505	2.591	0	0.33614349365234375	0	-0.1954045295715332	neutral	0	0	0	-1	-1.131	positive	0	1	3.4640000000000004	0	0	2	1.188	0	0.893	1.275	0.004	1.491
Good point he may still be up...he\u2019s off to Las Vegas! @sarahsside @joelpollak @breitbartnews @govchristie	1	positive	1	0	0	1	1	3	-8.437	1.737	0	0.7124169487578911	1	-0.3945903778076172	positive	0	0	1	-1	-1.1280000000000001	positive	0	0	1.684	1	0	2	1.46	0	1.578	1.875	-0.294	1.34
And on Tuesday\u002c Harry Redknapp distanced himself from the job following speculation he was planning talks with the club.	0	neutral	0	0	0	0	1	0	-4.852	3.1950000000000003	0	0.0782470703125	0	-0.06936264038085938	neutral	2	2	2	-1	-0.5539999999999999	negative	0	1	2.0260000000000002	1	1	1	0.455	0	0.055	0.628	-0.263	0.943
I\u2019m excited for TRUNK OR TREAT tomorrow (Nov 2) night at the Boys and Girls Club in Pottstown. It will start at... http://t.co/V8KXp495	2	positive	3	0	0	1	4	3	-1.7559999999999998	3.7130000000000005	0	0.0982666015625	2	-0.15917611122131348	positive	1	1	2	-1	-1.3639999999999999	positive	1	1	5.432999999999999	2	1	3	0.663	0	0.084	0.828	-0.368	1.26
@mikeivory91 i got given some cash from Fabrice Muamba\u002c signed Gary Hooper\u002c Andy Carroll some Sevilla Winger\u002c i drew with villa 1st day.	0	neutral	0	0	0	0	1	0	-4.234999999999999	3.55	0	0.4228515625	1	-0.0625	positive	0	0	1	-1	-1.3499999999999999	neutral	0	1	2.121	1	1	1	0.533	0	0.005	0.984	-0.519	1.159
@ollyofficial have you filmed Jonathan Ross yet??? Can\u2019t wait to see it on sat! :) xxx	0	positive	0	0	0	0	1	0	-1.1640000000000001	4.445	0	0.032776474952697754	0	-0.5150785446166992	positive	0	1	0	-1	-1.1520000000000001	positive	0	0	4.942	0	0	2	0.148	-0.036	0.036	0.236	-0.156	0.222
@HoodieMobNV @d00mdom hip hip hooray\u002c meet you in nevada tomorrow so we can prepare.	0	neutral	0	0	0	0	2	0	-0.55	1.9329999999999998	0	0.06256866455078125	0	-0.03125	positive	0	0	1	-1	-0.884	positive	0	0	5.515000000000001	0	0	1	0.076	0	0.023	0.164	-0.045	0.088
Come out and support #RecapO tomorrow at #SilentNight on 113th and King Dr. from 4-8:30pm!!!!!!! Be the change you want to see.	0	positive	2	0	0	1	1	3	-1.3600000000000003	4.999	0	0.21693074703216553	0	-0.2850990295410156	neutral	0	0	1	-1	-2.003	positive	0	0	4.644000000000001	0	1	2	0.766	-0.05	0.114	1.44	-0.824	1.416
Liverpool looking to activate Demba Ba\u2019s 7m buy out clause with Andy Carroll going the other way in january	0	neutral	0	0	0	0	0	0	-3.533	1.8279999999999998	0	0.2705078125	0	-0.5648841857910156	neutral	0	0	0	-1	-2.125	neutral	0	0	2.109	0	0	1	0.601	0	-0.029	0.909	-0.361	1.284
Safe and sound at the hotel! Scotty passed out on the plane and had to get doctors and oxygen. Practice tomorrow\u002c... http://t.co/ZdvWPdrQ	0	positive	2	0	0	1	0	1	-1.9320000000000002	2.225	0	0.18439102264528628	1	-0.0025304406881332397	neutral	0	0	2	-1	-3.881	positive	0	0	4.891	1	0	2	0.681	-0.031	-0.06	1.02	-0.225	1.316
can\u2019t wait for the West Chester Ohio Rally with Mitt tomorrow night along with the great Gov of OH! #RomneyRyan2012 @Mitt_OH  @MittRomney	0	positive	2	0	0	1	2	3	-4.667	4.42	0	0.31640625	0	-0.18603515625	positive	0	1	0	-1	-1.4360000000000002	positive	0	0	6.057000000000001	0	0	3	1.365	-0.036	0.936	1.405	-0.191	1.836
One more day of work before rugby filled weekend. Hurry up Saturday! #esherrugby #refereeing #excited	1	positive	1	0	0	2	2	3	-5.6209999999999996	2.425	0	0.2857058870140463	1	-0.0234375	neutral	0	0	1	-1	-1.3039999999999998	positive	0	0	4.834999999999999	1	0	3	0.074	0	0.0	0.072	0.102	0.254
#Obamanewpromises  Chinese New Year will replace the 4th of July  as our Independence Day Holiday	1	neutral	2	0	0	0	2	0	-1.209	2.429	0	0.2056884765625	2	-0.125	neutral	0	0	2	-1	-1.04	neutral	0	0	3.4859999999999998	1	0	1	1.175	0	1.013	1.059	-0.286	1.564
@crixacus @EllenHollman @stevendeknight Keep yr eyes open for Incursion. It may not be Spartacus\u002c but it\u2019s going to be out of this world :-)	0	neutral	1	0	0	0	0	0	-1.9969999999999999	1.831	0	0.250244140625	0	-1.0663598965547862	neutral	0	1	0	-1	-2.5989999999999993	positive	0	0	1.841	0	1	1	0.854	0	-0.067	1.391	-0.624	1.863
Saw this after the game Saturday.   @ Former Site Of The Now Removed Joe Paterno Statue At Beaver Stadium http://t.co/mwGzBUWR	0	neutral	0	0	1	0	0	0	-7.883	2.114	0	0.0	0	-0.090423583984375	neutral	0	0	1	-1	-2.458	neutral	0	0	3.6239999999999997	0	0	1	0.283	-0.084	0.108	0.11	-0.154	0.379
I may be the odd man out on this but I don\u2019t get all the buzz on this Kendrick Lamar. Decent I guess\u002c but not stellar.	0	neutral	2	1	1	2	1	0	-2.8129999999999997	3.461	-2	0.9269447335827863	0	-0.8891029357910156	negative	0	0	3	-1	-4.074	negative	0	0	3.503	0	1	1	0.75	0	-0.011	0.439	-0.429	1.463
This may be a reason to swap\u002c iOS has too many daft games.  \Android is a desolate wasteland when it comes to games.\ http://t.co/RjN9RrFT	0	neutral	1	1	2	0	0	0	-3.6009999999999995	3.321	0	0.0552978515625	0	-0.8203125	neutral	0	1	1	-1	-4.667	negative	1	0	1.667	0	0	1	0.331	0	-0.127	0.696	-0.274	0.697
@iBelieb4Justin yea!! And I know the most people going to those places!! I think only Hk and Taiwan are going on Thursday.	0	positive	0	0	0	0	0	0	-8.605	3.474	0	0.24456787109375	0	-0.4453125	neutral	0	0	0	-1	-1.8849999999999998	neutral	0	0	3.2489999999999997	0	0	2	0.504	-0.07	-0.054	0.764	-0.057	0.648
First Murray is out for the Dallas Cowboys now Felix may be questionable for the Atlanta game. Not looking good for the running backs!	1	positive	1	1	2	1	1	4	-3.1470000000000002	3.5589999999999997	-2	0.7756559271365404	1	-0.6318702697753906	negative	0	1	1	-1	-2.714	negative	1	0	4.42	1	0	2	1.492	0	0.966	1.807	-0.136	1.842
OMG Bullet For My Valentine are going to be on Radio 1 on Monday night	0	positive	0	0	0	0	0	0	-0.7	1.623	0	0.0626220703125	0	-0.3154296875	neutral	0	0	1	-1	-1.167	neutral	0	0	2.938	0	0	2	0.355	-0.599	-0.795	0.305	-0.105	-0.22
@RSherman_25  People say u won\u2019t go to the Pro Bowl because of the play of the Bears CB\u2019s. How are you gonna prove them wrong on Sunday?!	0	negative	1	1	1	0	0	0	-6.570000000000001	3.7179999999999995	-2	0.19097941923314465	0	-0.49761962890625	positive	0	1	1	-2	-2.1439999999999997	negative	0	0	2.6100000000000003	0	0	2	0.697	-0.763	-0.372	1.162	0.032	0.48
