content	timeStamp	tweetId	userId	topic	swn3_negative_words	sentiStrength_pos	afinn_positive_words	afinn_positiveness	swn3_neutral_words	afinn_negative_words	afinn_negativeness	label	lex_positive_words	swn3_negativeness	swn3_positive_words	swn3_positiveness	lex_negative_words	supervised_polarity	sentiStrength_neg	emo_joy	emo_anticipation	emo_fear	emo_trust	emo_sadness	emo_anger	emo_surprise	emo_disgust	sentiStrength_neu
@jcmwright we are a going over to #Google right now, and we are in Maryland (#MICA). Catch up with us this week sometime #edu11	2011-10-19 02:55:58	126491752260575000	noUser	google	7	1	0	0	7	0	0	neutral	1	-0.653556166	2	0.0595703125	0	positive	-1	0	0	0	0	0	0	1	0	neutral
Mashable! - Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] #google #android #ice http://t.co/jtE7VuDK	2011-10-19 02:55:52	126491726276854000	noUser	google	3	2	0	0	7	0	0	neutral	1	-0.1273193359	2	0.0676789284	0	neutral	-1	1	2	0	0	0	0	1	0	positive
really digging the #UI of of &quot;#Quick #Response&quot; from #Google android great for politely declining calls lol	2011-10-19 02:55:47	126491707247301000	noUser	google	1	3	2	6	2	0	0	positive	1	-0.0625	3	0.58203125	1	neutral	-1	0	1	0	1	0	0	0	0	positive
goodbye Bump ... #Google #ICS	2011-10-19 02:55:43	126491689396339000	noUser	google	2	1	0	0	1	0	0	positive	0	-0.25390625	0	0	0	negative	-1	0	0	0	0	0	0	0	0	neutral
The new #google phone. Yoooo http://t.co/sr4sCat7	2011-10-19 02:55:36	126491658341716000	noUser	google	2	2	0	0	0	0	0	neutral	0	-0.21875	1	0.0758056641	0	neutral	-1	0	0	0	0	0	0	0	0	positive
New Galaxy Nexus: App Improvements -  Quick Response to unwanted calls, predefined SMS's #nexus #samsung #google #android bit.ly/nEJbyE	2011-10-19 02:55:24	126491610199491000	noUser	google	2	2	0	0	5	1	-2	neutral	0	-0.375	2	0.1090087891	1	neutral	-1	0	1	0	1	0	0	0	0	positive
I want some #IceCreamSandwhich right now ! #Google !	2011-10-19 02:55:19	126491589852930000	noUser	google	5	2	1	1	0	0	0	positive	2	-0.3709023558	1	0.1640625	0	neutral	-1	0	0	0	0	0	0	0	0	positive
@WPdesignteam @joebelfiore @windowsphone - You guys just taught #Google #Android how to design a decent phone. So much Metro. Good Job guys!	2011-10-19 02:55:11	126491556831183000	noUser	google	4	2	1	3	3	0	0	positive	3	-0.2881126404	5	1.4846822638	0	positive	-1	1	1	0	2	0	0	1	0	positive
RT @jcmwright: Would love to hear from other small colleges who went #Google recently. Particularly interested in the learning tech prep. #edu11	2011-10-19 02:55:02	126491517924811000	noUser	google	3	2	2	5	6	0	0	neutral	3	-0.4991760254	4	0.8210449219	0	neutral	-1	1	0	0	0	1	0	0	1	positive
Many new features for Android. #NexusPrime #Google	2011-10-19 02:55:01	126491513038443000	noUser	google	1	1	0	0	2	0	0	neutral	0	-0.0625	1	0.0758056641	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Presentation fail. #Google #Samsung	2011-10-19 02:55:00	126491509527806000	noUser	google	2	1	0	0	1	1	-2	negative	0	-0.3946533203	0	0	1	negative	-2	0	0	0	0	0	0	0	0	negative
The #Google guys are illustrating the perils of a live demonstration admirably. #GalaxyNexus #ICS #Android	2011-10-19 02:54:58	126491502493962000	noUser	google	2	3	0	0	2	1	-1	negative	2	-0.125	3	0.7825226784	0	neutral	-1	0	0	0	0	0	0	0	0	positive
Android Crashing: 1, Google 'Quick Response' Feature: 0 #Google #ICS #Android #QuickResponse	2011-10-19 02:54:53	126491480087986000	noUser	google	5	1	0	0	2	0	0	negative	0	-0.625	2	0.095703125	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
#Samsung and #Google's Ice Cream Sandwich event #liveblog! http://t.co/iG3Gi4qd #android #icecreamsandwich	2011-10-19 02:54:48	126491459078730000	noUser	google	1	2	0	0	4	0	0	neutral	0	-0.0625	1	0.03515625	0	neutral	-1	1	1	0	0	0	0	1	0	positive
People App in #ICS looks promising! As usual #Google is good at integrating different apps and make it a total new user experience!	2011-10-19 02:54:39	126491420260442000	noUser	google	4	3	1	3	7	0	0	positive	2	-0.203125	6	1.3935568054	0	positive	-1	1	1	0	2	0	0	1	0	positive
On a positive note, advanced control of your data usage is a really great idea ;) #google #nexus	2011-10-19 02:54:11	126491304036278000	noUser	google	4	4	3	6	2	0	0	positive	3	-0.2011566162	8	1.1820373535	0	positive	-1	0	0	0	0	0	0	0	0	positive
#Google officially announces Ice Cream Sandwich http://t.co/5pgXdJJa #android	2011-10-19 02:54:02	126491267411620000	noUser	google	1	1	0	0	4	0	0	neutral	0	-0.0625	1	0.03515625	0	neutral	-1	1	1	0	0	0	0	1	0	neutral
Phone app redesigned to be unified with google voice, etc. Has fast forward and rewind capabilities as well. #Google #Android #ICS	2011-10-19 02:54:00	126491255436882000	noUser	google	4	2	1	1	2	0	0	neutral	1	-0.34375	5	0.2576372643	0	neutral	-1	0	0	0	0	0	0	0	0	positive
New Galaxy Nexus: App Improvements -  New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE	2011-10-19 02:53:47	126491202810954000	noUser	google	3	2	0	0	6	0	0	neutral	0	-0.40625	2	0.1516113281	0	neutral	-1	0	0	0	0	0	0	0	0	positive
With #Google internet TV I can read my Twitter account while watching #CNN	2011-10-19 02:53:41	126491177754165000	noUser	google	2	1	0	0	6	0	0	positive	0	-0.09375	2	5.340576171875E-4	0	positive	-1	0	0	0	1	0	0	0	0	neutral
#google #icecreamsandwich totally blowing #Apple iShit away...	2011-10-19 02:53:25	126491109982614000	noUser	google	2	1	0	0	2	0	0	positive	0	-0.0639648438	1	0.5	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
I love Ice Cream Sandwich :) #Android #Google #Samsung	2011-10-19 02:53:19	126491084854530000	noUser	google	2	3	1	3	3	0	0	positive	1	-0.09375	2	0.3874511719	0	positive	-1	2	1	0	0	0	0	1	0	positive
Can they just tell us when #ICS will be available for Nexus S users? #Samsung #Google #HongKong	2011-10-19 02:53:05	126491025643553000	noUser	google	1	1	0	0	4	0	0	neutral	2	-0.0625	5	0.5194091797	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Great, live contact management, quick contact card, add people directly to.your home screen #Android4.0 #Google	2011-10-19 02:52:52	126490970803028000	noUser	google	2	3	1	3	3	0	0	positive	2	-0.109375	8	0.3945832253	0	neutral	-1	0	0	0	1	0	0	0	0	positive
RT @thedroidguy: #Google announces dates for 2012 IO http://t.co/90xoKyQN	2011-10-19 02:52:12	126490806315008000	noUser	google	1	1	0	0	0	0	0	neutral	0	-0.0625	1	0.0625	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
#Android #Google Google officially announces Ice Cream Sandwich http://t.co/Ij292Ye3 #DhilipSiva	2011-10-19 02:52:11	126490801982276000	noUser	google	2	1	0	0	4	0	0	neutral	0	-0.125	1	0.03515625	0	neutral	-1	1	1	0	0	0	0	1	0	neutral
#Android #Google Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/NLdTU5oY #DhilipSiva	2011-10-19 02:52:10	126490797225935000	noUser	google	1	1	0	0	9	0	0	neutral	0	-0.0625	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Why is #Google advertising Adwords Express on #Bing? Hmmm, I know Ballmer is happy :-D. #Google, your already a monopoly.	2011-10-19 02:52:03	126490767345725000	noUser	google	6	2	1	3	2	0	0	negative	1	-0.2501220703	4	0.690246582	0	neutral	-1	1	1	0	1	0	0	0	0	positive
#Google's open source search to end: http://t.co/h8PYttyr	2011-10-19 02:52:02	126490763151421000	noUser	google	2	1	0	0	3	0	0	neutral	1	-0.062510867	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
#Google, #Samsung unveil Galaxy Nexus phone running #Android 4.0: Google and Samsungâ€¦ http://t.co/Qg46CxIs	2011-10-19 02:52:01	126490760114733000	noUser	google	3	1	0	0	5	0	0	neutral	0	-0.28125	1	0.0627441406	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
#Google People app...the next revolution in stalking.	2011-10-19 02:51:59	126490750958567000	noUser	google	2	1	0	0	3	0	0	negative	1	-0.09375	1	0.03125	0	neutral	-1	0	1	1	0	1	1	1	0	neutral
Google officially announces Ice Cream Sandwich http://t.co/u702sosO  #android #google	2011-10-19 02:51:50	126490712299676000	noUser	google	2	1	0	0	4	0	0	neutral	0	-0.125	1	0.03515625	0	neutral	-1	1	1	0	0	0	0	1	0	neutral
Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/SzchgKIf  #android #google	2011-10-19 02:51:49	126490709921497000	noUser	google	1	1	0	0	9	0	0	neutral	0	-0.0625	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
#Google has done it again ..... #IceCream Sandwich	2011-10-19 02:51:46	126490696214512000	noUser	google	1	1	0	0	5	0	0	positive	0	-0.0625	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Hugo is buddies with 50 Cent? #google #android	2011-10-19 02:51:38	126490662416826000	noUser	google	1	1	0	0	4	0	0	neutral	0	-0.0625	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
New Galaxy Nexus: App Improvements -  New People App to improve contact information #nexus #samsung #google #android bit.ly/nEJbyE	2011-10-19 02:51:15	126490566837027000	noUser	google	1	2	1	2	5	0	0	neutral	1	-0.0625	5	0.5347900391	0	neutral	-1	1	1	0	1	0	0	0	0	positive
New contact app builds on a magazine style layout and aggregates contact info from multiple sources. Very slick. #Google #Android #ICS	2011-10-19 02:51:11	126490548306579000	noUser	google	2	1	1	2	5	0	0	positive	0	-0.125	7	0.4208984375	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
first thing on #google's to do list: hire a performance coach.	2011-10-19 02:50:54	126490477288636000	noUser	google	4	1	0	0	3	0	0	negative	0	-0.2821922302	3	0.0825386047	0	neutral	-1	1	1	0	2	0	0	0	0	neutral
Nexus Prime looks NICE. #google #android	2011-10-19 02:50:08	126490282878444000	noUser	google	2	2	1	3	2	0	0	positive	1	-0.0648193359	1	0.37890625	0	neutral	-1	0	0	0	0	0	0	0	0	positive
@5in_n_the_Air #GOOGLE time kml	2011-10-19 02:50:07	126490278143083000	noUser	google	1	1	0	0	0	0	0	neutral	0	-0.0625	1	0.0061035156	0	neutral	-1	0	1	0	0	0	0	0	0	neutral
#Google announces dates for 2012 IO http://t.co/90xoKyQN	2011-10-19 02:50:04	126490265463702000	noUser	google	1	1	0	0	0	0	0	neutral	0	-0.0625	1	0.0625	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
I'm thinking about Google http://t.co/ACjRL4FO @GetGlue #Google	2011-10-19 02:49:56	126490235877081000	noUser	google	3	1	0	0	0	0	0	neutral	0	-0.15625	2	0.189453125	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Samsung Galaxy Nexus announced, full specs available  http://t.co/VNGazg48  #samsung #galaxy #nexus #google #android #ics #thetechcheck	2011-10-19 02:49:40	126490166897541000	noUser	google	1	1	0	0	7	0	0	neutral	0	-0.0625	2	0.09765625	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Samsung Galaxy Nexus announced, full specs available  http://t.co/0Nd3LiwV  #samsung #galaxy #nexus #google #android #ics #thetechcheck	2011-10-19 02:49:38	126490158815126000	noUser	google	1	1	0	0	7	0	0	neutral	0	-0.0625	2	0.09765625	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
New Galaxy Nexus: Video looks awesome! #nexus #samsung #google #android bit.ly/nEJbyE	2011-10-19 02:49:33	126490137944269000	noUser	google	1	4	1	4	5	0	0	positive	1	-0.0625	2	0.8258056641	0	positive	-1	0	0	0	0	0	0	0	0	positive
#google #galaxy #nexus, I WANT A PHONE PLEASE TALK ABOUT OTHER FEATURES NOW THE CAMERA IS ONLY ONE PART!	2011-10-19 02:49:32	126490134869852000	noUser	google	9	2	2	2	4	0	0	neutral	2	-0.9512939453	3	0.1000976563	0	neutral	-1	0	0	0	0	0	0	0	0	positive
Funny how #samsung didn't have the #facebook app on their #galaxynexus demo but instead had #google+ LOOL.	2011-10-19 02:49:28	126490118050685000	noUser	google	3	2	1	4	2	0	0	neutral	1	-0.3900785446	2	0.34375	0	neutral	-1	0	0	0	0	0	0	0	0	positive
On Google+ then go here http://t.co/86xwWN2d #GPlus #Googleplus #Google #teamfollowback #socialnetwork	2011-10-19 02:49:09	126490034865046000	noUser	google	2	1	0	0	1	0	0	neutral	0	-0.125	3	0.0554199796	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
New Galaxy Nexus: Hardware Improvements -  Camera captures 1080p video #nexus #samsung #google #android bit.ly/nEJbyE	2011-10-19 02:49:03	126490011901231000	noUser	google	1	2	0	0	7	0	0	neutral	0	-0.0625	1	0.0758056641	0	neutral	-1	0	0	0	0	0	0	0	0	positive
Video of livestream of the Google/Samsung announcement froze. Damn my slow internet connection. #Google #Samsung	2011-10-19 02:48:48	126489950614073000	noUser	google	4	1	0	0	3	1	-4	neutral	0	-0.3952636719	0	0	2	negative	-1	0	1	0	0	0	1	0	1	neutral
#Samsung, #Google Unveil Phone http://t.co/hOB37hbO	2011-10-19 02:48:45	126489936944833000	noUser	google	2	1	0	0	1	0	0	negative	0	-0.21875	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: http://t.co/RXWD6sN8	2011-10-19 02:48:42	126489924596793000	noUser	google	3	3	2	6	3	0	0	positive	2	-0.1171875	3	0.751526475	0	neutral	-1	0	0	0	0	1	0	0	1	positive
1080p video recording, continuous focus, zoom while recording and time lapse included in Android 4.0. #Google #Android #ICS	2011-10-19 02:48:39	126489908998177000	noUser	google	2	1	0	0	10	0	0	neutral	0	-0.3125	3	0.0317993164	1	neutral	-1	0	1	0	0	0	0	0	0	neutral
New Galaxy Nexus: App Improvements -  Inbuilt Panoramic Pictures #nexus #samsung #google #android bit.ly/nEJbyE	2011-10-19 02:48:24	126489848004608000	noUser	google	1	2	0	0	6	0	0	positive	0	-0.0625	1	0.0758056641	0	neutral	-1	0	0	0	0	0	0	0	0	positive
With the new #Google #Android 4.0 Ice-Cream Sandwich, you can take Panorama picture right Out-of-the-Box... SWEET!	2011-10-19 02:48:22	126489841096598000	noUser	google	3	3	1	2	5	0	0	positive	2	-0.0850136839	3	0.3367586136	0	positive	-1	1	1	0	1	0	0	1	0	positive
#google #galaxy #nexus, I DO NOT WANT A PHONE PLEASE TALK ABOUT OTHER FEATURES NOW THE CAMERA IS ONLY ONE PART!	2011-10-19 02:48:16	126489813468721000	noUser	google	11	2	2	2	4	0	0	negative	2	-1.701259613	3	0.1000976563	0	neutral	-1	0	0	0	0	0	0	0	0	positive
The new panorama feature in #Android Ice Cream Sandwich is pretty cool. Saw a glitch in the live presentation though. #Google	2011-10-19 02:48:01	126489751325909000	noUser	google	4	3	2	2	10	0	0	neutral	2	-0.2332763672	4	0.2059845924	1	positive	-1	2	2	0	1	0	0	1	0	positive
Built in panorama in camera app #Android 4.0 #ICS #Google	2011-10-19 02:47:53	126489719012991000	noUser	google	1	1	0	0	7	0	0	neutral	0	-0.0625	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
RT @RespectMaSwagg: #ThingsWeAllLove ----&gt;&gt; #Google	2011-10-19 02:47:52	126489713782686000	noUser	google	1	1	0	0	0	0	0	positive	0	-0.0625	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
is #google honestly bragging about a new font for their #android devices? #seriously	2011-10-19 02:47:48	126489698314105000	noUser	google	3	1	0	0	4	0	0	negative	1	-0.1875	3	0.4527587891	1	neutral	-1	0	0	0	0	0	0	0	0	neutral
Camera app now has Panorama capabilities! #Google #Android #ICS	2011-10-19 02:47:42	126489671730598000	noUser	google	2	2	0	0	3	0	0	positive	0	-0.06640625	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	positive
Google, Samsung unveil Galaxy Nexus phone running Android 4.0 http://t.co/C4elM79o&quot; via:@appleinsider #tech #google #Dubai #beirut	2011-10-19 02:47:40	126489665116193000	noUser	google	3	1	0	0	8	0	0	neutral	0	-0.28125	1	0.0627441406	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Sounds tasty. :-P RT @mensacats: #Google Launches #Android Ice Cream Sandwich OS: http://t.co/Fj0BiiR8	2011-10-19 02:47:16	126489564415132000	noUser	google	2	1	0	0	3	0	0	positive	0	-0.0703125	2	0.41015625	0	neutral	-1	1	1	0	0	0	0	1	0	neutral
No face tagging in the new #Android gallery? #Google	2011-10-19 02:47:07	126489523776537000	noUser	google	3	1	0	0	3	1	-1	neutral	0	-0.2158241272	1	0.0758056641	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
did he just say hipster filters? #google #android	2011-10-19 02:47:03	126489506672161000	noUser	google	1	1	0	0	3	0	0	neutral	1	-0.0625	2	0.174621582	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
how come when #google talks about their #android camera app it's boring, but when #apple does it's ZOMG!!!1	2011-10-19 02:46:58	126489489328706000	noUser	google	2	2	0	0	7	1	-3	neutral	0	-0.125	2	0.0020208359	1	negative	-2	0	0	0	0	0	0	0	0	negative
I want some of these #google toys	2011-10-19 02:46:43	126489424807735000	noUser	google	3	1	1	1	0	0	0	positive	1	-0.3452148438	1	0.1640625	0	positive	-1	0	0	0	0	0	0	0	0	neutral
Good god the camera app in Icecream Sandwich is amazing.. and that camera is FAST!  #samsung #google #android #galaxyNexus	2011-10-19 02:46:37	126489397507015000	noUser	google	1	3	3	8	6	0	0	positive	2	-0.0625	4	1.2709218878	0	positive	-1	2	2	1	2	0	0	1	0	positive
Better gallery app to be included with Android 4.0 as well. #Google #Android #ICS	2011-10-19 02:46:36	126489393526616000	noUser	google	2	2	1	2	5	0	0	positive	2	-0.125	3	0.8002855797	0	neutral	-1	0	0	0	0	0	0	0	0	positive
Ballmer: 70% Of The Time, #Google &amp; #Bing Are The Same, So Try Bing! by @dannysullivan http://t.co/9eudwSAD	2011-10-19 02:46:14	126489300828307000	noUser	google	3	2	0	0	3	0	0	neutral	0	-0.31640625	2	0.1821289063	1	neutral	-1	0	1	0	0	0	0	0	0	positive
#Google WebGL Bookcase: Google WebGL Bookcase. Google developed a WebGL app that shows a 3D model of a bookcase ... http://t.co/y8HC6kzB	2011-10-19 02:46:05	126489263490597000	noUser	google	6	1	0	0	4	0	0	neutral	0	-0.375	2	0.1914863586	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
#ics shutter speed is insane! Wow! Two thumbs up #google	2011-10-19 02:46:05	126489263025033000	noUser	google	2	4	1	4	2	1	-2	positive	1	-0.25	3	0.2412109375	2	neutral	-1	0	0	1	0	0	1	0	0	positive
Android 4.0 FINALLY includes photo editing tools. #Google #Android #ICS	2011-10-19 02:45:50	126489200567665000	noUser	google	1	1	0	0	6	0	0	positive	0	-0.0625	0	0	0	neutral	-1	1	1	0	1	0	0	1	1	neutral
New Galaxy Nexus: OS /Hardware Improvements -  Camera Zero Shutter Lag #nexus #samsung #google #android bit.ly/nEJbyE	2011-10-19 02:45:45	126489182263722000	noUser	google	3	2	0	0	6	1	-1	positive	0	-0.072265625	2	0.1383056641	1	neutral	-1	0	0	0	0	0	0	0	0	positive
Tap to focus and face recognition #ics #galaxynexus #google	2011-10-19 02:45:37	126489146029130000	noUser	google	3	1	0	0	0	0	0	neutral	1	-0.0869178772	2	0.0180130005	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
Data Usage feature looks amazing and useful! #Google #GalaxyNexus	2011-10-19 02:45:22	126489085102662000	noUser	google	1	3	2	6	2	0	0	positive	2	-0.0625	3	0.78125	0	neutral	-1	0	0	0	0	0	0	0	0	positive
Wow, very fast camera on Galaxy Nexus - faster than N9 i think :o #google	2011-10-19 02:45:18	126489066077303000	noUser	google	2	3	1	4	5	0	0	positive	1	-0.09375	5	0.3981170654	0	neutral	-1	0	0	0	0	0	0	0	0	positive
[#Infographic] #Google+ cost half a billion to build, driving users to #1 most followed user: Mark Zuckerberg. http://t.co/CzMfvnLQ #irony	2011-10-19 02:45:17	126489064319881000	noUser	google	6	1	0	0	4	1	-1	neutral	0	-0.3671875	2	0.0392456036	1	neutral	-1	0	0	0	0	0	0	0	0	neutral
http://t.co/18xg3ivo! #Googleâ€™s Ice Cream Sandwich Official http://t.co/7h5YdQCN #android #icecreamsandwich	2011-10-19 02:45:13	126489048717074000	noUser	google	0	2	0	0	3	0	0	neutral	0	0	2	0.05078125	0	neutral	-1	1	1	0	1	0	0	1	0	positive
Watching ice cream sandwich. So far it only melted when attempting facial recognition during unlock :) YouTube.com/android #Samsung #google	2011-10-19 02:44:58	126488983164289000	noUser	google	3	1	0	0	7	0	0	neutral	1	-0.08984375	3	0.1694335938	0	neutral	-1	1	1	0	0	0	0	1	0	neutral
#SamsungGalaxyNexus #google #android #IceCreamSandwich. New browser http://t.co/Zx6pIo6f	2011-10-19 02:44:46	126488935026266000	noUser	google	2	1	0	0	1	0	0	neutral	0	-0.3125	1	0.0758056641	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
RT @Mrgareth: &quot;Top Three 'playing nice' scores were #Google, #Salesforce and #Xero&quot; in @itnews_au &quot;Which #Clouds Play Nice&quot; report: http://t.co/uS0CqfKn	2011-10-19 02:44:46	126488933772169000	noUser	google	2	2	1	3	2	0	0	positive	1	-0.3125	3	0.6530765294	0	positive	-1	0	0	0	0	0	0	0	0	positive
now watching live stream of  #Google new mobile #Nexus	2011-10-19 02:44:41	126488912037290000	noUser	google	3	1	0	0	2	0	0	neutral	1	-0.1328125	3	0.1132111549	0	neutral	-1	0	1	0	0	0	0	0	0	neutral
The new camera app along with the &quot;zero delay&quot; camera on the Galaxy Nexus is very nice! #Google #Android #ICS	2011-10-19 02:44:29	126488863374983000	noUser	google	1	4	1	3	6	0	0	positive	1	-0.0625	4	0.7203369141	0	positive	-1	0	0	0	0	0	0	0	0	positive
Damn group meeting disturbin me from watchin the #google event	2011-10-19 02:43:57	126488727315943000	noUser	google	3	1	0	0	2	1	-4	neutral	0	-0.3203125	1	0.1875	1	neutral	-1	0	0	0	0	0	1	0	1	neutral
Why is #Google whoring for SAMSUNG? #ICS	2011-10-19 02:43:51	126488700975727000	noUser	google	1	1	0	0	1	0	0	negative	0	-0.0625	0	0	0	neutral	-1	0	0	0	0	0	0	0	0	neutral
New tools giving the user the ability to restrict mobile data usage. #Google #Android #ICS	2011-10-19 02:43:38	126488649905865000	noUser	google	1	1	1	2	4	1	-2	neutral	1	-0.0625	5	0.6119384766	1	neutral	-1	0	1	0	0	1	0	0	0	neutral
Article discussing how the four great tech companies will compete in the marketplace: http://t.co/YFWF9iye #Apple #Google #Facebook #Amazon	2011-10-19 02:43:22	126488582218203000	noUser	google	1	3	1	3	7	0	0	neutral	2	-0.0625	3	0.1328125	0	neutral	-1	0	0	0	0	0	0	0	0	positive
Data usage in ICS.. Looks like I don't need Watchdog 3G Pro anymore.. hah! #Android #ICS #Google	2011-10-19 02:43:20	126488572772622000	noUser	google	5	2	1	2	5	0	0	positive	2	-0.4277000427	2	0.3989257813	1	negative	-1	0	0	0	1	0	0	0	0	positive
